اسم العميل,رقم الهوية,رقم الوحدة,كود الوحدة,سعر الوحدة,نسبة الانجاز من الاستشاري الهندسي,جدول الدفعات,الدفعة 1 ,الدفعة 2 ,الدفعة3 ,الدفعة 4 ,الدفعة 5 ,الدفعة 6 ,الدفعة 7 ,مجموع الدفعات المستحقة ,مجموع الدفعات المدفوعة ,البنك,تاريخ عقد البيع ,POC,رقم عقد البيع ,Date
عمرو رجب خالد خليل,9990000000059,509,02-04-0175-0000000509,6707500,0.9706,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 1,341,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1341500,البنك الأهلي المصري,13/04/2026,0.9706,RA-2026-0147,30/4/2026
أدهم فاروق حسام عبدالفتاح,9990000000361,673,02-04-0175-0000000673,5032500,0.9183,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 503,250.00","تم السداد 754,875.00","تم السداد 754,875.00","تم السداد 1,006,500.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3019500,البنك الأهلي المصري,06/05/2025,0.9183,RA-2025-0148,3/6/2025
مريم طارق كمال شحاتة,9990000000020,756,02-04-0175-0000000756,6347500,0.8978,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 952,125.00","تم السداد 634,750.00","تم السداد 952,125.00","تم السداد 1,269,500.00","تم السداد 952,125.00","تم السداد 952,125.00",غير مستحقة,0,5712750,البنك الأهلي المصري,29/01/2025,0.8978,RA-2025-0149,2/3/2025
ماجد رمضان كمال الشربيني,9990000000113,858,02-04-0175-0000000858,4550000,0.8641,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 455,000.00","تم السداد 682,500.00","تم السداد 682,500.00","تم السداد 910,000.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2730000,البنك الأهلي المصري,22/04/2025,0.8641,RA-2025-0150,21/5/2025
أيمن إبراهيم فؤاد الكومي,9990000000119,603,02-04-0175-0000000603,4050000,0.9423,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 405,000.00","تم السداد 607,500.00","تم السداد 607,500.00","تم السداد 810,000.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2430000,البنك الأهلي المصري,05/07/2025,0.9423,RA-2025-0151,30/7/2025
شادي كمال حمدي بدوي,9990000000234,868,02-04-0175-0000000868,4225000,0.9635,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 422,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,422500,البنك الأهلي المصري,07/05/2026,0.9635,RA-2026-0152,2/6/2026
تامر خالد عادل سليمان,9990000000137,576,02-04-0175-0000000576,4692500,0.9423,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 703,875.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,703875,البنك الأهلي المصري,06/02/2026,0.9423,RA-2026-0153,4/3/2026
باسم حسام شوقي المرسي,9990000000109,882,02-04-0175-0000000882,5462500,0.9578,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 819,375.00","تم السداد 819,375.00","تم السداد 819,375.00","تم السداد 819,375.00","تم السداد 819,375.00","تم السداد 819,375.00",غير مستحقة,0,4916250,البنك الأهلي المصري,08/04/2025,0.9578,RA-2025-0154,27/4/2025
أسماء حسن مراد العطار,9990000000041,761,02-04-0175-0000000761,3975000,0.8643,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 596,250.00","تم السداد 596,250.00","تم السداد 596,250.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1788750,البنك الأهلي المصري,10/05/2025,0.8643,RA-2025-0155,1/6/2025
تامر صلاح سمير عبداللطيف,9990000000236,552,02-04-0175-0000000552,4587500,0.8635,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 458,750.00","تم السداد 688,125.00","تم السداد 688,125.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1835000,البنك الأهلي المصري,04/06/2025,0.8635,RA-2025-0156,9/6/2025
مجدي رمضان أمين عبدالهادي,9990000000096,865,02-04-0175-0000000865,4007500,0.9766,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 801,500.00","تم السداد 601,125.00","تم السداد 601,125.00","تم السداد 601,125.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2604875,البنك الأهلي المصري,22/04/2025,0.9766,RA-2025-0157,25/5/2025
وائل رجب حسن الشافعي,9990000000255,569,02-04-0175-0000000569,3575000,0.9563,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 536,250.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,536250,البنك الأهلي المصري,01/03/2026,0.9563,RA-2026-0158,4/4/2026
أحمد شوقي فتحي صادق,9990000000421,801,02-04-0175-0000000801,6157500,0.9584,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 615,750.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,615750,البنك الأهلي المصري,16/02/2026,0.9584,RA-2026-0159,27/2/2026
عمرو فؤاد مجدي الحداد,9990000000316,817,02-04-0175-0000000817,6857500,0.8902,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 685,750.00","تم السداد 1,028,625.00","تم السداد 1,028,625.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2743000,البنك الأهلي المصري,01/07/2025,0.8902,RA-2025-0160,5/8/2025
أيمن مصطفى سليمان الدسوقي,9990000000193,799,02-04-0175-0000000799,4442500,0.938,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 888,500.00","تم السداد 666,375.00","تم السداد 666,375.00","تم السداد 666,375.00","تم السداد 666,375.00","444,250.00",غير مستحقة,444250,3554000,البنك الأهلي المصري,03/02/2025,0.938,RA-2025-0161,28/2/2025
حسن عبدالرحمن محمد مراد,9990000000037,819,02-04-0175-0000000819,5932500,0.9263,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 1,186,500.00","تم السداد 889,875.00","تم السداد 889,875.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2966250,البنك الأهلي المصري,21/09/2025,0.9263,RA-2025-0162,21/10/2025
عمرو أمين مجدي الزيني,9990000000016,604,02-04-0175-0000000604,4647500,0.8878,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 464,750.00","تم السداد 697,125.00","تم السداد 697,125.00","929,500.00",غير مستحقة,غير مستحقة,غير مستحقة,929500,1859000,البنك الأهلي المصري,30/07/2025,0.8878,RA-2025-0163,30/8/2025
أيمن إبراهيم نبيل المصري,9990000000429,660,02-04-0175-0000000660,3272500,0.8477,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 490,875.00","تم السداد 327,250.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,818125,البنك الأهلي المصري,10/12/2025,0.8477,RA-2025-0164,1/1/2026
مصطفى رجب شوقي يونس,9990000000080,933,02-04-0175-0000000933,4337500,0.8683,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 650,625.00","تم السداد 433,750.00","تم السداد 650,625.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1735000,البنك الأهلي المصري,08/05/2025,0.8683,RA-2025-0165,17/6/2025
بيشوي حسين محمود صبري,9990000000229,685,02-04-0175-0000000685,5675000,0.9777,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 1,135,000.00","تم السداد 851,250.00","تم السداد 851,250.00","تم السداد 851,250.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3688750,البنك الأهلي المصري,17/08/2025,0.9777,RA-2025-0166,7/9/2025
مروان محمود مصطفى حبيب,9990000000078,948,02-04-0175-0000000948,5322500,0.9656,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 1,064,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1064500,البنك الأهلي المصري,27/06/2026,0.9656,RA-2026-0167,12/7/2026
محمود عبدالله جمال عبدالهادي,9990000000278,680,02-04-0175-0000000680,5400000,0.9536,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 810,000.00","تم السداد 540,000.00","تم السداد 810,000.00","تم السداد 1,080,000.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3240000,البنك الأهلي المصري,14/05/2025,0.9536,RA-2025-0168,2/6/2025
وليد مجدي محمد الشرقاوي,9990000000087,942,02-04-0175-0000000942,5575000,0.861,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 1,115,000.00","تم السداد 836,250.00","تم السداد 836,250.00","تم السداد 836,250.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3623750,البنك الأهلي المصري,04/08/2025,0.861,RA-2025-0169,20/8/2025
نبيل علي عبدالرحمن رفعت,9990000000426,769,02-04-0175-0000000769,3242500,0.9654,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 324,250.00","486,375.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,486375,324250,البنك الأهلي المصري,10/07/2026,0.9654,RA-2026-0170,9/8/2026
رامز مجدي محمد سالم,9990000000211,700,02-04-0175-0000000700,3475000,0.9701,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 521,250.00","تم السداد 521,250.00","521,250.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,521250,1042500,البنك الأهلي المصري,18/12/2025,0.9701,RA-2025-0171,23/1/2026
وائل حسام إسماعيل صادق,9990000000126,863,02-04-0175-0000000863,5562500,0.9882,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 834,375.00","تم السداد 556,250.00","تم السداد 834,375.00","تم السداد 1,112,500.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3337500,البنك الأهلي المصري,16/05/2025,0.9882,RA-2025-0172,4/6/2025
نبيل مراد سعيد عبدالمجيد,9990000000048,607,02-04-0175-0000000607,6225000,0.895,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 1,245,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1245000,البنك الأهلي المصري,08/01/2026,0.895,RA-2026-0173,30/1/2026
أشرف حسن مصطفى حجازي,9990000000356,592,02-04-0175-0000000592,4492500,0.9762,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 673,875.00","تم السداد 449,250.00","تم السداد 673,875.00","898,500.00",غير مستحقة,غير مستحقة,غير مستحقة,898500,1797000,البنك الأهلي المصري,07/09/2025,0.9762,RA-2025-0174,8/10/2025
وليد فؤاد حسين سليمان,9990000000245,813,02-04-0175-0000000813,3287500,0.8884,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 657,500.00","تم السداد 493,125.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1150625,البنك الأهلي المصري,26/10/2025,0.8884,RA-2025-0175,13/11/2025
ماجد حسن محمود الشربيني,9990000000419,506,02-04-0175-0000000506,4492500,0.876,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 898,500.00","تم السداد 673,875.00","تم السداد 673,875.00","تم السداد 673,875.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2920125,البنك الأهلي المصري,20/05/2025,0.876,RA-2025-0176,28/6/2025
نادر مجدي عبدالرحمن رفعت,9990000000417,572,02-04-0175-0000000572,4712500,0.939,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 942,500.00","تم السداد 706,875.00","تم السداد 706,875.00","تم السداد 706,875.00","تم السداد 706,875.00","تم السداد 471,250.00",غير مستحقة,0,4241250,البنك الأهلي المصري,03/04/2025,0.939,RA-2025-0177,23/4/2025
وائل أحمد عادل النحاس,9990000000304,861,02-04-0175-0000000861,4667500,0.9808,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 466,750.00","تم السداد 700,125.00","تم السداد 700,125.00","تم السداد 933,500.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2800500,البنك الأهلي المصري,24/08/2025,0.9808,RA-2025-0178,20/9/2025
أحمد فاروق إبراهيم مبارك,9990000000182,556,02-04-0175-0000000556,3312500,0.8927,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 496,875.00","تم السداد 331,250.00","تم السداد 496,875.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1325000,البنك الأهلي المصري,18/08/2025,0.8927,RA-2025-0179,18/9/2025
حسن حمدي إسماعيل الدسوقي,9990000000311,587,02-04-0175-0000000587,3675000,0.9711,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 551,250.00","تم السداد 367,500.00","تم السداد 551,250.00","تم السداد 735,000.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2205000,البنك الأهلي المصري,21/08/2025,0.9711,RA-2025-0180,2/9/2025
عبدالرحمن نبيل إبراهيم المرسي,9990000000063,565,02-04-0175-0000000565,4187500,0.9284,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 628,125.00","تم السداد 418,750.00","تم السداد 628,125.00","تم السداد 837,500.00","تم السداد 628,125.00","628,125.00",غير مستحقة,628125,3140625,البنك الأهلي المصري,21/01/2025,0.9284,RA-2025-0181,5/2/2025
نادر أحمد شوقي الإسكندراني,9990000000449,648,02-04-0175-0000000648,3007500,0.9309,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 451,125.00","تم السداد 451,125.00","تم السداد 451,125.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1353375,البنك الأهلي المصري,15/06/2025,0.9309,RA-2025-0182,27/7/2025
يوسف عادل جمال عبدالفتاح,9990000000434,844,02-04-0175-0000000844,3612500,0.9581,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 541,875.00","تم السداد 541,875.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1083750,البنك الأهلي المصري,27/12/2025,0.9581,RA-2025-0183,25/1/2026
هاني محمد إبراهيم فهمي,9990000000141,803,02-04-0175-0000000803,3657500,0.8544,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 548,625.00","تم السداد 365,750.00","تم السداد 548,625.00","تم السداد 731,500.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2194500,البنك الأهلي المصري,11/08/2025,0.8544,RA-2025-0184,12/9/2025
هبة حمدي حسن أمين,9990000000075,510,02-04-0175-0000000510,4337500,0.8359,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 867,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,867500,البنك الأهلي المصري,27/04/2026,0.8359,RA-2026-0185,30/5/2026
كريم سمير رمضان الطنطاوي,9990000000046,577,02-04-0175-0000000577,4412500,0.878,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 661,875.00","تم السداد 661,875.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1323750,البنك الأهلي المصري,02/09/2025,0.878,RA-2025-0186,10/10/2025
عمر حسين محمود القناوي,9990000000437,782,02-04-0175-0000000782,3547500,0.9864,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 532,125.00","تم السداد 532,125.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1064250,البنك الأهلي المصري,07/03/2026,0.9864,RA-2026-0187,17/3/2026
حسين إبراهيم مجدي الدسوقي,9990000000369,610,02-04-0175-0000000610,2997500,0.9329,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 449,625.00","تم السداد 299,750.00","449,625.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,449625,749375,البنك الأهلي المصري,25/11/2025,0.9329,RA-2025-0188,21/12/2025
نادر رمضان محمود الإسكندراني,9990000000323,638,02-04-0175-0000000638,6697500,0.8752,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 669,750.00","تم السداد 1,004,625.00","تم السداد 1,004,625.00","تم السداد 1,339,500.00","تم السداد 1,004,625.00",غير مستحقة,غير مستحقة,0,5023125,البنك الأهلي المصري,08/03/2025,0.8752,RA-2025-0189,1/4/2025
أميرة أمين إسماعيل عبدالحليم,9990000000203,633,02-04-0175-0000000633,3937500,0.9721,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 590,625.00","393,750.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,393750,590625,البنك الأهلي المصري,02/05/2026,0.9721,RA-2026-0190,26/5/2026
خالد كمال محمد فوزي,9990000000349,724,02-04-0175-0000000724,3157500,0.8541,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 473,625.00","تم السداد 473,625.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,947250,البنك الأهلي المصري,08/09/2025,0.8541,RA-2025-0191,3/10/2025
أدهم خالد علي الرفاعي,9990000000064,521,02-04-0175-0000000521,5800000,0.8365,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 870,000.00","تم السداد 870,000.00","تم السداد 870,000.00","870,000.00",غير مستحقة,غير مستحقة,غير مستحقة,870000,2610000,البنك الأهلي المصري,26/08/2025,0.8365,RA-2025-0192,18/9/2025
خالد عبدالرحمن سعيد شاكر,9990000000403,915,02-04-0175-0000000915,4112500,0.9655,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 411,250.00","تم السداد 616,875.00","تم السداد 616,875.00","تم السداد 822,500.00","تم السداد 616,875.00","تم السداد 616,875.00",غير مستحقة,0,3701250,البنك الأهلي المصري,18/03/2025,0.9655,RA-2025-0193,25/4/2025
علاء محمد شوقي رزق,9990000000089,879,02-04-0175-0000000879,5707500,0.8722,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 856,125.00","تم السداد 856,125.00","تم السداد 856,125.00","تم السداد 856,125.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3424500,البنك الأهلي المصري,03/03/2025,0.8722,RA-2025-0194,28/3/2025
باسم إبراهيم يوسف عبداللطيف,9990000000382,687,02-04-0175-0000000687,3212500,0.967,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 481,875.00","تم السداد 321,250.00","تم السداد 481,875.00","تم السداد 642,500.00","تم السداد 481,875.00",غير مستحقة,غير مستحقة,0,2409375,البنك الأهلي المصري,17/03/2025,0.967,RA-2025-0195,14/4/2025
فاطمة خالد رجب المرسي,9990000000365,898,02-04-0175-0000000898,4847500,0.9499,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 727,125.00","727,125.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,727125,727125,البنك الأهلي المصري,05/05/2026,0.9499,RA-2026-0196,29/5/2026
رامي شوقي صبري الدسوقي,9990000000139,581,02-04-0175-0000000581,4342500,0.8528,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 868,500.00","تم السداد 651,375.00","تم السداد 651,375.00","تم السداد 651,375.00","تم السداد 651,375.00",غير مستحقة,غير مستحقة,0,3474000,البنك الأهلي المصري,23/03/2025,0.8528,RA-2025-0197,14/4/2025
مجدي يوسف سعيد جابر,9990000000334,550,02-04-0175-0000000550,4000000,0.8679,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 600,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,600000,البنك الأهلي المصري,23/12/2025,0.8679,RA-2025-0198,9/1/2026
هشام شوقي حسن صادق,9990000000262,657,02-04-0175-0000000657,3492500,0.9703,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 523,875.00","تم السداد 349,250.00","تم السداد 523,875.00","تم السداد 698,500.00","تم السداد 523,875.00",غير مستحقة,غير مستحقة,0,2619375,البنك الأهلي المصري,16/01/2025,0.9703,RA-2025-0199,9/2/2025
عمرو أحمد صلاح صبري,9990000000003,732,02-04-0175-0000000732,6872500,0.9371,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 687,250.00","تم السداد 1,030,875.00","تم السداد 1,030,875.00","تم السداد 1,374,500.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4123500,البنك الأهلي المصري,15/04/2025,0.9371,RA-2025-0200,15/5/2025
مريم سمير صلاح القناوي,9990000000221,811,02-04-0175-0000000811,6082500,0.9128,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 1,216,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1216500,البنك الأهلي المصري,08/12/2025,0.9128,RA-2025-0201,5/1/2026
وائل جمال حمدي فهمي,9990000000110,639,02-04-0175-0000000639,6817500,0.9222,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 681,750.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,681750,البنك الأهلي المصري,21/03/2026,0.9222,RA-2026-0202,29/4/2026
رامي كمال أمين عبدالحميد,9990000000187,740,02-04-0175-0000000740,4972500,0.9794,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 745,875.00","تم السداد 745,875.00","تم السداد 745,875.00","تم السداد 745,875.00","تم السداد 745,875.00",غير مستحقة,غير مستحقة,0,3729375,البنك الأهلي المصري,13/02/2025,0.9794,RA-2025-0203,5/3/2025
مينا شوقي كمال الشافعي,9990000000249,927,02-04-0175-0000000927,5822500,0.8566,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 873,375.00","تم السداد 582,250.00","تم السداد 873,375.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2329000,البنك الأهلي المصري,28/09/2025,0.8566,RA-2025-0204,31/10/2025
أيمن عادل نبيل سالم,9990000000396,805,02-04-0175-0000000805,4525000,0.8989,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 678,750.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,678750,البنك الأهلي المصري,29/05/2026,0.8989,RA-2026-0205,13/7/2026
علاء رمضان خالد القناوي,9990000000082,839,02-04-0175-0000000839,4437500,0.8356,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 665,625.00","تم السداد 443,750.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1109375,البنك الأهلي المصري,24/11/2025,0.8356,RA-2025-0206,3/1/2026
ندى كمال مجدي داود,9990000000176,943,02-04-0175-0000000943,4597500,0.8587,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 459,750.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,459750,البنك الأهلي المصري,21/12/2025,0.8587,RA-2025-0207,28/1/2026
أشرف يوسف طارق مبارك,9990000000007,549,02-04-0175-0000000549,5017500,0.943,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 752,625.00","تم السداد 752,625.00","تم السداد 752,625.00","752,625.00",غير مستحقة,غير مستحقة,غير مستحقة,752625,2257875,البنك الأهلي المصري,17/09/2025,0.943,RA-2025-0208,25/9/2025
سامي مصطفى حسن المرسي,9990000000050,731,02-04-0175-0000000731,6175000,0.8355,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 617,500.00","تم السداد 926,250.00","تم السداد 926,250.00","1,235,000.00",غير مستحقة,غير مستحقة,غير مستحقة,1235000,2470000,البنك الأهلي المصري,10/06/2025,0.8355,RA-2025-0209,21/7/2025
باسم حسام خالد البنا,9990000000320,767,02-04-0175-0000000767,6647500,0.9136,"15%, 15%, 15%, 15%, 15%, 15%, 10%","تم السداد 997,125.00","تم السداد 997,125.00","تم السداد 997,125.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2991375,البنك الأهلي المصري,04/09/2025,0.9136,RA-2025-0210,15/10/2025
شيماء سعيد فاروق صبري,9990000000209,538,02-04-0175-0000000538,5917500,0.9514,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 1,183,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1183500,البنك الأهلي المصري,24/03/2026,0.9514,RA-2026-0211,21/4/2026
علي صبري سمير عبدالحليم,9990000000451,501,02-04-0175-0000000501,4517500,0.9469,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 677,625.00","تم السداد 451,750.00","تم السداد 677,625.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1807000,البنك الأهلي المصري,19/07/2025,0.9469,RA-2025-0212,27/8/2025
وليد مصطفى أحمد الدمرداش,9990000000226,649,02-04-0175-0000000649,5207500,0.8395,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 1,041,500.00","تم السداد 781,125.00","تم السداد 781,125.00","تم السداد 781,125.00","تم السداد 781,125.00","520,750.00",غير مستحقة,520750,4166000,البنك الأهلي المصري,23/05/2025,0.8395,RA-2025-0213,19/6/2025
كريم جمال طارق عبدالحميد,9990000000215,609,02-04-0175-0000000609,6550000,0.9015,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 982,500.00","655,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,655000,982500,البنك الأهلي المصري,27/01/2026,0.9015,RA-2026-0214,17/2/2026
هشام مجدي حمدي فوزي,9990000000290,818,02-04-0175-0000000818,2957500,0.9044,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 591,500.00","تم السداد 443,625.00","تم السداد 443,625.00","تم السداد 443,625.00",غير مستحقة,غير مستحقة,غير مستحقة,0,1922375,البنك الأهلي المصري,03/06/2025,0.9044,RA-2025-0215,18/6/2025
عمرو محمود شوقي الإسكندراني,9990000000357,749,02-04-0175-0000000749,3017500,0.9351,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 452,625.00","تم السداد 301,750.00","تم السداد 452,625.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1207000,البنك الأهلي المصري,22/07/2025,0.9351,RA-2025-0216,28/7/2025
زياد عبدالرحمن رمضان شحاتة,9990000000227,567,02-04-0175-0000000567,3122500,0.9454,"10%, 15%, 15%, 20%, 15%, 15%, 10%","تم السداد 312,250.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,312250,البنك الأهلي المصري,06/05/2026,0.9454,RA-2026-0217,29/5/2026
علاء سمير فتحي الرفاعي,9990000000378,856,02-04-0175-0000000856,3897500,0.9573,"15%, 10%, 15%, 20%, 15%, 15%, 10%","تم السداد 584,625.00","389,750.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,389750,584625,البنك الأهلي المصري,06/12/2025,0.9573,RA-2025-0218,23/12/2025
حسام حسام شوقي الدسوقي,9990000000094,890,02-04-0175-0000000890,5075000,0.8719,"20%, 15%, 15%, 15%, 15%, 10%, 10%","تم السداد 1,015,000.00","تم السداد 761,250.00","تم السداد 761,250.00","تم السداد 761,250.00","تم السداد 761,250.00",غير مستحقة,غير مستحقة,0,4060000,البنك الأهلي المصري,27/01/2025,0.8719,RA-2025-0219,17/2/2025
