اسم العميل,رقم الهوية,رقم الوحدة,كود الوحدة,سعر الوحدة,نسبة الانجاز من الاستشاري الهندسي,جدول الدفعات,الدفعة 1,الدفعة 2,الدفعة3,الدفعة 4,الدفعة 5,الدفعة 6,الدفعة 7,مجموع الدفعات المستحقة,مجموع الدفعات المدفوعة,البنك,تاريخ عقد البيع,POC,رقم عقد البيع,Date
إبراهيم شوقي مصطفى النجار,2016225056,P-257,LF6-B08-P-257,6415000,0.0643,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,283,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1283000,بنك مصر,09/08/2025,0.0643,LF60157,23-Aug-25
فادي كمال صبري حجازي,8218592768,P-258,LF6-B08-P-258,7413000,0.0639,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,482,600.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1482600,كاش,07/08/2025,0.0639,LF60158,23-Aug-25
أدهم علي محمود علي,9649827442,P-259,LF6-B08-P-259,6269000,0.088,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,253,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1253800,كاش,10/09/2025,0.088,LF60159,11-Sep-25
عمر علي شوقي الشافعي,5204827323,P-260,LF6-B09-P-260,7022000,0.0727,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,404,400.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1404400,بنك مصر,21/09/2025,0.0727,LF60160,2-Sep-25
منة خالد كمال علي,6352129550,P-261,LF6-B09-P-261,6430000,0,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,286,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1286000,كاش,05/09/2025,0,LF60161,12-Sep-25
عادل جابر سعيد لطفي,7737074387,P-262,LF6-B09-P-262,7348000,0.0902,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,469,600.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1469600,كاش,13/10/2025,0.0902,LF60162,31-Aug-25
سامي خالد نبيل المنشاوي,2200484145,P-263,LF6-B09-P-263,8169000,0.0613,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,633,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1633800,كاش,28/09/2025,0.0613,LF60163,2-Oct-25
شريف عصام صلاح عبدالسلام,5660671612,P-264,LF6-B09-P-264,5768000,0.0722,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,153,600.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1153600,EGBANK - البنك المصري الخليجي,10/10/2025,0.0722,LF60164,1-Oct-25
محمد مجدي جابر السوهاجي,5093975674,P-265,LF6-B09-P-265,6721000,0,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,344,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1344200,كاش,19/10/2025,0,LF60165,3-Sep-25
علي عبدالرحمن فاروق النحاس,4168468939,P-266,LF6-B09-P-266,6760000,0.0878,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,352,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1352000,كاش,21/09/2025,0.0878,LF60166,22-Sep-25
محمود سيد فتحي القناوي,3125300335,P-267,LF6-B09-P-267,5766000,0.0916,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,153,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1153200,كاش,23/10/2025,0.0916,LF60167,28-Oct-25
ياسين فتحي طارق الطنطاوي,5640044448,P-268,LF6-B09-P-268,8256000,0.0715,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,651,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1651200,كاش,20/01/2026,0.0715,LF60168,8-Dec-25
طارق مصطفى حسن النجار,7359453047,P-269,LF6-B09-P-269,4748000,0,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 949,600.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,949600,بنك القاهرة,17/01/2026,0,LF60169,2-Jan-26
جورج يوسف جابر عبدالمجيد,8832994749,P-270,LF6-B09-P-270,6594000,0.0812,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,318,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1318800,كريدي أجريكول مصر,26/12/2025,0.0812,LF60170,25-Dec-25
ريم عصام فتحي الإسكندراني,9059823673,P-271,LF6-B09-P-271,7598000,0.0762,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,519,600.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1519600,كاش,11/02/2026,0.0762,LF60171,6-Feb-26
هاجر علي نبيل لطفي,2468208459,P-272,LF6-B09-P-272,8430000,0.0685,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,686,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1686000,كاش,23/12/2025,0.0685,LF60172,12-Jan-26
علاء صلاح شوقي إبراهيم,4593065313,P-273,LF6-B09-P-273,5393000,0,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,078,600.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1078600,QNB مصر,24/02/2026,0,LF60173,15-Jan-26
ياسين سمير سعيد المنشاوي,2433032999,P-274,LF6-B09-P-274,4125000,0,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 825,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,825000,كاش,30/03/2026,0,LF60174,1-Mar-26
عادل مختار شوقي فوزي,9575590446,P-275,LF6-B09-P-275,5909000,0,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,181,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1181800,كاش,15/04/2026,0,LF60175,21-Apr-26
علي رجب علي الدسوقي,2148503481,P-276,LF6-B09-P-276,5371000,0,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,074,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1074200,بنك مصر,16/03/2026,0,LF60176,24-Apr-26
إسلام صبري مختار منصور,5391234240,P-277,LF6-B09-P-277,6145000,0,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,229,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1229000,EGBANK - البنك المصري الخليجي,02/04/2026,0,LF60177,8-May-26
ماهر جابر سيد خليل,1136459679,P-278,LF6-B09-P-278,6860000,0.0835,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,372,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1372000,كاش,19/04/2026,0.0835,LF60178,18-May-26
عبدالله جابر مجدي رمضان,4853935794,P-279,LF6-B09-P-279,7688000,0.0729,Cash Payment,"تم السداد 1,537,600.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1537600,كاش,24/06/2026,0.0729,LF60179,21-May-26
حازم إسماعيل سمير جابر,1135986359,P-280,LF6-B10-P-280,7791000,0.0705,Cash Payment,"تم السداد 1,558,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1558200,كاش,08/06/2026,0.0705,LF60180,20-Jun-26
حسن صلاح جمال فوزي,4244281410,P-281,LF6-B10-P-281,4922000,0,Cash Payment,"تم السداد 984,400.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,984400,كاش,06/07/2026,0,LF60181,8-Jun-26
حازم حسن سعيد الوكيل,7994755771,P-282,LF6-B10-P-282,4727000,0.0665,Cash Payment,"تم السداد 945,400.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,945400,كاش,21/05/2026,0.0665,LF60182,31-May-26
باسم رجب فاروق محمود,9441351656,P-283,LF6-B10-P-283,4552000,0.0828,Cash Payment,"تم السداد 910,400.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,910400,كاش,10/06/2026,0.0828,LF60183,2-Jun-26
عبدالله خالد حمدي السعدني,9472471277,P-284,LF6-B10-P-284,5112000,0,Cash Payment,"تم السداد 1,022,400.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1022400,كاش,10/06/2026,0,LF60184,23-Jun-26
شادي فؤاد فتحي حسين,8603021106,P-285,LF6-B10-P-285,6351000,0.0761,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,270,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1270200,0,بنك مصر,21/04/2025,0.0761,LF60185,14-May-25
ماهر حمدي كمال عبداللطيف,2242223406,P-286,LF6-B10-P-286,7164000,0.0879,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,432,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1432800,0,كاش,12/07/2025,0.0879,LF60186,29-Jul-25
علي سمير رشاد عبدالسلام,6964133879,P-287,LF6-B10-P-287,5722000,0.0665,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,144,400.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1144400,0,بنك الإسكندرية,24/05/2025,0.0665,LF60187,28-Jun-25
نهى مصطفى حسين الجندي,6594157894,P-288,LF6-B10-P-288,7170000,0.0811,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,434,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1434000,0,كاش,11/06/2025,0.0811,LF60188,13-Jun-25
زياد صبري حسين شحاتة,6496972742,P-289,LF6-B10-P-289,7030000,0.066,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,406,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1406000,0,كاش,15/07/2025,0.066,LF60189,1-Aug-25
حسام إسماعيل رمضان الشربيني,9025552358,P-290,LF6-B10-P-290,6055000,0.0754,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,211,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1211000,0,كاش,31/07/2025,0.0754,LF60190,16-Jul-25
دينا عبدالرحمن صلاح المرسي,9932737815,P-291,LF6-B10-P-291,5719000,0.0642,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,143,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1143800,0,كاش,13/08/2025,0.0642,LF60191,16-Jul-25
رؤوف سمير خالد الإسكندراني,4696247951,P-292,LF6-B10-P-292,6686000,0,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,337,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1337200,0,EGBANK - البنك المصري الخليجي,17/09/2025,0,LF60192,15-Aug-25
ماهر عبدالرحمن سليمان العشري,4505592819,P-293,LF6-B10-P-293,5967000,0.077,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,193,400.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1193400,0,بنك مصر,02/10/2025,0.077,LF60193,30-Sep-25
عمرو محمد شوقي شحاتة,3309334734,P-294,LF6-B10-P-294,7879000,0.0785,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,575,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1575800,0,كاش,29/10/2025,0.0785,LF60194,15-Sep-25
زياد سمير لطفي فوزي,7146603751,P-295,LF6-B10-P-295,4758000,0.0612,"20%, 15%, 15%, 20%, 15%, 10%, 5%","951,600.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,951600,0,كاش,18/10/2025,0.0612,LF60195,10-Oct-25
ماهر عبدالله صلاح عوض,7120842516,P-296,LF6-B10-P-296,6438000,0.0689,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,287,600.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1287600,0,بنك مصر,11/10/2025,0.0689,LF60196,4-Oct-25
معتز عاطف رجب منصور,6906336417,P-297,LF6-B10-P-297,4903000,0.0608,"20%, 15%, 15%, 20%, 15%, 10%, 5%","980,600.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,980600,0,كاش,10/11/2025,0.0608,LF60197,14-Oct-25
عادل شوقي سليمان القاضي,2721432012,P-298,LF6-B10-P-298,6366000,0.0623,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,273,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1273200,0,بنك مصر,12/11/2025,0.0623,LF60198,21-Oct-25
أحمد حمدي حسين مبارك,8236914985,P-299,LF6-B10-P-299,7216000,0.0885,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,443,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1443200,0,QNB مصر,17/11/2025,0.0885,LF60199,17-Nov-25
أحمد صلاح عادل الشرقاوي,3835884347,P-300,LF6-B11-P-300,5577000,0.0918,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,115,400.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1115400,0,EGBANK - البنك المصري الخليجي,04/01/2026,0.0918,LF60200,19-Nov-25
معتز رشاد حسن الإسكندراني,8940027226,P-301,LF6-B11-P-301,6899000,0.0806,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,379,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1379800,0,EGBANK - البنك المصري الخليجي,24/11/2025,0.0806,LF60201,4-Dec-25
حازم حمدي علي مبارك,5386139646,P-302,LF6-B11-P-302,5162000,0.0671,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,032,400.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1032400,0,كاش,28/12/2025,0.0671,LF60202,2-Jan-26
سامي شوقي محمود رزق,2673253513,P-303,LF6-B11-P-303,5430000,0.0683,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,086,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1086000,0,كاش,07/01/2026,0.0683,LF60203,6-Dec-25
عادل عصام عادل البنا,8722676224,P-304,LF6-B11-P-304,4878000,0,"20%, 15%, 15%, 20%, 15%, 10%, 5%","975,600.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,975600,0,كاش,07/01/2026,0,LF60204,15-Dec-25
مينا مختار فتحي الجمل,6788680539,P-305,LF6-B11-P-305,5989000,0.0639,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,197,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1197800,0,كاش,19/01/2026,0.0639,LF60205,25-Dec-25
عبدالرحمن نبيل مجدي شحاتة,3420899087,P-306,LF6-B11-P-306,5209000,0.0624,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,041,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1041800,0,كريدي أجريكول مصر,04/01/2026,0.0624,LF60206,20-Dec-25
هشام محمود صبري حبيب,7129049304,P-307,LF6-B11-P-307,5015000,0.0635,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,003,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1003000,0,كاش,02/02/2026,0.0635,LF60207,1-Jan-26
حسام أحمد لطفي فهمي,2792641411,P-308,LF6-B11-P-308,4742000,0.0581,"20%, 15%, 15%, 20%, 15%, 10%, 5%","948,400.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,948400,0,بنك القاهرة,03/02/2026,0.0581,LF60208,24-Jan-26
عمرو رمضان مختار حسن,8886337598,P-309,LF6-B11-P-309,4169000,0.0861,"20%, 15%, 15%, 20%, 15%, 10%, 5%","833,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,833800,0,بنك القاهرة,23/02/2026,0.0861,LF60209,25-Jan-26
أحمد رجب عاطف عبدالفتاح,5038827396,P-310,LF6-B11-P-310,6666000,0.0599,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,333,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1333200,0,كاش,10/01/2026,0.0599,LF60210,15-Jan-26
أحمد عبدالله شوقي عبدالحليم,7298182025,P-311,LF6-B11-P-311,4510000,0.0907,"20%, 15%, 15%, 20%, 15%, 10%, 5%","902,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,902000,0,كاش,20/01/2026,0.0907,LF60211,29-Jan-26
رؤوف سليمان عصام البنا,4603915408,P-312,LF6-B11-P-312,5015000,0.0566,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,003,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1003000,0,كريدي أجريكول مصر,04/02/2026,0.0566,LF60212,3-Feb-26
عبدالرحمن كمال فؤاد إبراهيم,1186875809,P-313,LF6-B11-P-313,5085000,0.0889,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,017,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1017000,0,كاش,22/02/2026,0.0889,LF60213,8-Mar-26
أدهم عبدالرحمن عاطف لطفي,1684946789,P-314,LF6-B11-P-314,7145000,0,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,429,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1429000,0,كاش,10/02/2026,0,LF60214,9-Mar-26
تامر فؤاد إبراهيم فوزي,7691094996,P-315,LF6-B11-P-315,5129000,0.0849,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,025,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1025800,0,كاش,03/02/2026,0.0849,LF60215,16-Feb-26
حسن صلاح نبيل فوزي,8579149569,P-316,LF6-B11-P-316,4579000,0.0637,"20%, 15%, 15%, 20%, 15%, 10%, 5%","915,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,915800,0,QNB مصر,03/02/2026,0.0637,LF60216,4-Mar-26
رامي حمدي إبراهيم السوهاجي,8315740398,P-317,LF6-B11-P-317,4803000,0.0674,"20%, 15%, 15%, 20%, 15%, 10%, 5%","960,600.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,960600,0,بنك القاهرة,27/03/2026,0.0674,LF60217,23-Feb-26
حسين لطفي شوقي الشافعي,6077590393,P-318,LF6-B11-P-318,6245000,0.0732,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,249,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1249000,0,كاش,07/03/2026,0.0732,LF60218,26-Mar-26
عمر عبدالرحمن إسماعيل الجندي,6007913883,P-319,LF6-B11-P-319,4044000,0.0776,"20%, 15%, 15%, 20%, 15%, 10%, 5%","808,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,808800,0,البنك التجاري الدولي CIB,15/04/2026,0.0776,LF60219,18-Mar-26
رامز حسين حسن الطنطاوي,4143665396,P-320,LF6-B12-P-320,4497000,0.074,"20%, 15%, 15%, 20%, 15%, 10%, 5%","899,400.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,899400,0,البنك التجاري الدولي CIB,09/03/2026,0.074,LF60220,28-Mar-26
محمد إبراهيم نبيل العشري,1625792994,P-321,LF6-B12-P-321,4284000,0.0907,"20%, 15%, 15%, 20%, 15%, 10%, 5%","856,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,856800,0,بنك مصر,27/04/2026,0.0907,LF60221,24-Apr-26
عبير خالد صبحي خليل,9537476847,P-322,LF6-B12-P-322,4434000,0.0883,"20%, 15%, 15%, 20%, 15%, 10%, 5%","886,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,886800,0,QNB مصر,11/05/2026,0.0883,LF60222,27-Apr-26
حسين رشاد رمضان المصري,7653747567,P-323,LF6-B12-P-323,4056000,0.0772,"20%, 15%, 15%, 20%, 15%, 10%, 5%","811,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,811200,0,بنك مصر,13/05/2026,0.0772,LF60223,10-Apr-26
عبدالله رجب سمير أمين,8832682518,P-324,LF6-B12-P-324,4389000,0.077,"20%, 15%, 15%, 20%, 15%, 10%, 5%","877,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,877800,0,QNB مصر,09/05/2026,0.077,LF60224,2-Apr-26
ماهر مختار صلاح أمين,2716484682,P-325,LF6-B12-P-325,5036000,0.0887,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,007,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1007200,0,QNB مصر,13/05/2026,0.0887,LF60225,11-Apr-26
عمرو طارق صلاح شحاتة,5368587117,P-326,LF6-B12-P-326,4441000,0.0807,"20%, 15%, 15%, 20%, 15%, 10%, 5%","888,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,888200,0,بنك مصر,09/04/2026,0.0807,LF60226,11-May-26
ماجد كمال صلاح سالم,1851668194,P-327,LF6-B12-P-327,6992000,0,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,398,400.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1398400,0,بنك مصر,02/06/2026,0,LF60227,24-May-26
زياد رجب فؤاد السعدني,7484250484,P-328,LF6-B12-P-328,4108000,0.0746,"20%, 15%, 15%, 20%, 15%, 10%, 5%","821,600.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,821600,0,كريدي أجريكول مصر,15/05/2026,0.0746,LF60228,2-May-26
ماجد لطفي رجب السوهاجي,5309599316,P-329,LF6-B12-P-329,4703000,0.0832,"20%, 15%, 15%, 20%, 15%, 10%, 5%","940,600.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,940600,0,البنك التجاري الدولي CIB,25/06/2026,0.0832,LF60229,19-Jun-26
سامح حسن عصام إبراهيم,1544815872,P-330,LF6-B12-P-330,4181000,0.0812,"20%, 15%, 15%, 20%, 15%, 10%, 5%","836,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,836200,0,بنك مصر,06/06/2026,0.0812,LF60230,17-May-26
تامر عبدالرحمن صبري بدوي,1360615485,P-331,LF6-B12-P-331,4417000,0.0864,"20%, 15%, 15%, 20%, 15%, 10%, 5%","883,400.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,883400,0,QNB مصر,31/05/2026,0.0864,LF60231,19-Jun-26
علي كمال صبري البدري,8268335025,P-332,LF6-B12-P-332,4700000,0.0597,"20%, 15%, 15%, 20%, 15%, 10%, 5%","940,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,940000,0,QNB مصر,28/05/2026,0.0597,LF60232,8-Jul-26
هاني حسن عبدالرحمن الجمل,7906355150,P-333,LF6-B12-P-333,4825000,0.0908,Cash Payment,"965,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,965000,0,كاش,28/05/2026,0.0908,LF60233,2-Jun-26
أشرف محمود كمال الإسكندراني,4154698300,P-334,LF6-B12-P-334,4576000,0.0636,"20%, 15%, 15%, 20%, 15%, 10%, 5%","915,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,915200,0,QNB مصر,12/07/2026,0.0636,LF60234,8-Jun-26
سامي طارق سعيد يونس,3957932797,P-335,LF6-B12-P-335,4962000,0.0747,"20%, 15%, 15%, 20%, 15%, 10%, 5%","992,400.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,992400,0,QNB مصر,15/06/2026,0.0747,LF60235,6-Jun-26
شادي يوسف مجدي إبراهيم,3371056600,P-336,LF6-B12-P-336,4349000,0.076,"20%, 15%, 15%, 20%, 15%, 10%, 5%","869,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,869800,0,EGBANK - البنك المصري الخليجي,18/07/2026,0.076,LF60236,3-Jul-26
رامز سعيد عادل الرفاعي,9089235813,P-337,LF6-B12-P-337,4577000,0.0606,Cash Payment,"915,400.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,915400,0,كاش,05/06/2026,0.0606,LF60237,23-Jun-26
محمود نبيل فؤاد مبارك,8888204088,P-338,LF6-B12-P-338,3905000,0.0864,"20%, 15%, 15%, 20%, 15%, 10%, 5%","781,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,781000,0,البنك التجاري الدولي CIB,07/06/2026,0.0864,LF60238,14-Jul-26
هاني إسماعيل مختار عبدالسلام,7432004031,P-339,LF6-B12-P-339,4271000,0.091,"20%, 15%, 15%, 20%, 15%, 10%, 5%","854,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,854200,0,EGBANK - البنك المصري الخليجي,13/07/2026,0.091,LF60239,12-Jul-26
