اسم العميل,رقم الهوية,رقم الوحدة,كود الوحدة,سعر الوحدة,نسبة الانجاز من الاستشاري الهندسي,جدول الدفعات,الدفعة 1,الدفعة 2,الدفعة3,الدفعة 4,الدفعة 5,الدفعة 6,الدفعة 7,مجموع الدفعات المستحقة,مجموع الدفعات المدفوعة,البنك,تاريخ عقد البيع,POC,رقم عقد البيع,Date
فادي عبدالرحمن فاروق الوكيل,7687016769,P-252,DGP-B07-P-252,5879000,0.5476,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,175,800.00","تم السداد 881,850.00","تم السداد 881,850.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2939500,البنك التجاري الدولي CIB,26/03/2025,0.5476,DGP0152,19-Mar-25
شريف مصطفى فاروق عبدالمقصود,4535611434,P-253,DGP-B07-P-253,4744000,0.5286,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 948,800.00","تم السداد 711,600.00","تم السداد 711,600.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2372000,بنك مصر,01/03/2025,0.5286,DGP0153,5-Apr-25
حسام عبدالرحمن فتحي القاضي,4917442600,P-254,DGP-B07-P-254,5970000,0.462,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,194,000.00","تم السداد 895,500.00","تم السداد 895,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2985000,بنك القاهرة,24/03/2025,0.462,DGP0154,13-Mar-25
رامي فؤاد محمود لطفي,4539110087,P-255,DGP-B07-P-255,4462000,0.5215,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 892,400.00","تم السداد 669,300.00","تم السداد 669,300.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2231000,بنك مصر,14/03/2025,0.5215,DGP0155,10-Mar-25
محمد يوسف محمود الإسكندراني,4375908826,P-256,DGP-B07-P-256,4292000,0.5426,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 858,400.00","تم السداد 643,800.00","تم السداد 643,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2146000,بنك مصر,03/04/2025,0.5426,DGP0156,30-Mar-25
إسلام محمد سليمان شحاتة,4593028701,P-257,DGP-B07-P-257,3745000,0.3835,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 749,000.00","تم السداد 561,750.00","تم السداد 561,750.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,1872500,البنك الأهلي المصري,01/04/2025,0.3835,DGP0157,4-Apr-25
حسن حسين فؤاد النجار,5740108313,P-258,DGP-B07-P-258,4698000,0.4401,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 939,600.00","تم السداد 704,700.00","تم السداد 704,700.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2349000,EGBANK - البنك المصري الخليجي,31/03/2025,0.4401,DGP0158,19-Apr-25
وليد عاطف رشاد الحداد,2475670678,P-259,DGP-B07-P-259,7952000,0.5482,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,590,400.00","تم السداد 1,192,800.00","تم السداد 1,192,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,3976000,كاش,17/04/2025,0.5482,DGP0159,15-May-25
إبراهيم علي سيد عبدالسلام,5990378091,P-260,DGP-B07-P-260,4396000,0.3618,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 879,200.00","تم السداد 659,400.00","تم السداد 659,400.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2198000,بنك مصر,22/05/2025,0.3618,DGP0160,16-May-25
هاني حسين سعيد عوض,1515069100,P-261,DGP-B07-P-261,4599000,0.5452,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 919,800.00","تم السداد 689,850.00","تم السداد 689,850.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2299500,EGBANK - البنك المصري الخليجي,03/05/2025,0.5452,DGP0161,22-May-25
أحمد سليمان حسين حسن,2787691698,P-262,DGP-B07-P-262,5797000,0.5258,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,159,400.00","تم السداد 869,550.00","تم السداد 869,550.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2898500,QNB مصر,05/06/2025,0.5258,DGP0162,7-May-25
حسام إبراهيم جابر أمين,6707721927,P-263,DGP-B07-P-263,4139000,0.5545,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 827,800.00","تم السداد 620,850.00","تم السداد 620,850.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2069500,البنك التجاري الدولي CIB,15/06/2025,0.5545,DGP0163,10-Jun-25
مارينا صبري صبحي السمان,9815683452,P-264,DGP-B07-P-264,5800000,0.5439,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,160,000.00","تم السداد 870,000.00","تم السداد 870,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2900000,كاش,01/09/2025,0.5439,DGP0164,29-Jul-25
سامح حمدي صبحي يونس,4274267959,P-265,DGP-B07-P-265,4228000,0.3658,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 845,600.00","تم السداد 634,200.00","تم السداد 634,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,0,2114000,البنك التجاري الدولي CIB,19/08/2025,0.3658,DGP0165,24-Aug-25
معتز فتحي عادل حسن,7377005357,P-266,DGP-B07-P-266,4812000,0.1866,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 962,400.00","721,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,721800,962400,كاش,30/12/2024,0.1866,DGP0166,5-Dec-24
ماجد سيد محمود عبدالحميد,8528136997,P-267,DGP-B07-P-267,4029000,0.2223,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 805,800.00","604,350.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,604350,805800,البنك التجاري الدولي CIB,26/12/2024,0.2223,DGP0167,18-Dec-24
أميرة حسين حمدي داود,3434261512,P-268,DGP-B07-P-268,5402000,0.1885,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,080,400.00","810,300.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,810300,1080400,كاش,04/12/2024,0.1885,DGP0168,2-Jan-25
رؤوف مجدي جمال المرسي,4740998448,P-269,DGP-B07-P-269,4903000,0.5088,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 980,600.00","تم السداد 735,450.00","735,450.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,735450,1716050,بنك مصر,04/01/2025,0.5088,DGP0169,14-Dec-24
حسام إبراهيم سعيد الحداد,1868130288,P-270,DGP-B07-P-270,3977000,0.3061,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 795,400.00","596,550.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,596550,795400,بنك مصر,24/01/2025,0.3061,DGP0170,27-Dec-24
سلمى إسماعيل نبيل حسين,4118113661,P-271,DGP-B07-P-271,5815000,0.214,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,163,000.00","872,250.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,872250,1163000,كاش,20/11/2024,0.214,DGP0171,6-Jan-25
شادي صبري علي عبداللطيف,2232132751,P-272,DGP-B07-P-272,4706000,0.1723,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 941,200.00","705,900.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,705900,941200,البنك العربي الأفريقي الدولي,23/01/2025,0.1723,DGP0172,20-Jan-25
مي رمضان خالد فهمي,1014175632,P-273,DGP-B07-P-273,5715000,0.3698,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,143,000.00","تم السداد 857,250.00","857,250.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,857250,2000250,كاش,20/12/2024,0.3698,DGP0173,8-Jan-25
رؤوف عبدالله إبراهيم الشافعي,9978386139,P-274,DGP-B07-P-274,4508000,0.2258,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 901,600.00","676,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,676200,901600,كاش,22/01/2025,0.2258,DGP0174,30-Jan-25
معتز إبراهيم جابر بدوي,8012102475,P-275,DGP-B08-P-275,4292000,0.5056,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 858,400.00","تم السداد 643,800.00","643,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,643800,1502200,البنك التجاري الدولي CIB,29/12/2024,0.5056,DGP0175,3-Jan-25
أدهم حمدي جمال القناوي,6570812953,P-276,DGP-B08-P-276,4279000,0.5206,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 855,800.00","تم السداد 641,850.00","641,850.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,641850,1497650,بنك مصر,08/01/2025,0.5206,DGP0176,17-Jan-25
معتز شوقي سمير حجازي,7206331938,P-277,DGP-B08-P-277,4254000,0.5391,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 850,800.00","تم السداد 638,100.00","638,100.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,638100,1488900,بنك مصر,19/12/2024,0.5391,DGP0177,4-Jan-25
بيشوي مجدي رمضان الدمرداش,3936495292,P-278,DGP-B08-P-278,3721000,0.3765,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 744,200.00","تم السداد 558,150.00","558,150.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,558150,1302350,بنك مصر,30/12/2024,0.3765,DGP0178,24-Dec-24
عبدالله حسين مختار البدري,8669783993,P-279,DGP-B08-P-279,5721000,0.2612,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,144,200.00","858,150.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,858150,1144200,البنك التجاري الدولي CIB,28/01/2025,0.2612,DGP0179,2-Jan-25
إبراهيم نبيل محمود عبدالمجيد,4975372139,P-280,DGP-B08-P-280,4621000,0.2317,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 924,200.00","693,150.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,693150,924200,بنك مصر,14/01/2025,0.2317,DGP0180,21-Dec-24
حازم سيد عبدالله البدري,5210797708,P-281,DGP-B08-P-281,4210000,0.2041,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 842,000.00","631,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,631500,842000,البنك التجاري الدولي CIB,11/02/2025,0.2041,DGP0181,22-Jan-25
نادر فؤاد طارق حسن,4079785051,P-282,DGP-B08-P-282,3690000,0.2366,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 738,000.00","553,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,553500,738000,البنك التجاري الدولي CIB,10/02/2025,0.2366,DGP0182,11-Jan-25
إسلام محمود عبدالله المنشاوي,3001777344,P-283,DGP-B08-P-283,4422000,0.2414,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 884,400.00","663,300.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,663300,884400,كريدي أجريكول مصر,13/01/2025,0.2414,DGP0183,18-Dec-24
عبدالرحمن رمضان صبري الشربيني,2451098661,P-284,DGP-B08-P-284,4403000,0.5056,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 880,600.00","تم السداد 660,450.00","660,450.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,660450,1541050,كاش,10/02/2025,0.5056,DGP0184,30-Jan-25
باسم شوقي سعيد مصطفى,2123067075,P-285,DGP-B08-P-285,3623000,0.515,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 724,600.00","تم السداد 543,450.00","543,450.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,543450,1268050,بنك القاهرة,30/12/2024,0.515,DGP0185,21-Jan-25
عمر مختار عبدالله فوزي,3254749481,P-286,DGP-B08-P-286,4573000,0.3599,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 914,600.00","تم السداد 685,950.00","685,950.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,685950,1600550,كاش,25/01/2025,0.3599,DGP0186,6-Jan-25
أشرف سيد صبري حسن,2466932832,P-287,DGP-B08-P-287,4327000,0.3752,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 865,400.00","تم السداد 649,050.00","649,050.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,649050,1514450,كاش,12/01/2025,0.3752,DGP0187,31-Jan-25
زياد نبيل أحمد رمضان,2583893026,P-288,DGP-B08-P-288,4179000,0.5308,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 835,800.00","تم السداد 626,850.00","626,850.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,626850,1462650,البنك التجاري الدولي CIB,22/01/2025,0.5308,DGP0188,12-Jan-25
رامي عبدالرحمن حسين سالم,7825661447,P-289,DGP-B08-P-289,4618000,0.5377,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 923,600.00","تم السداد 692,700.00","692,700.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,692700,1616300,البنك التجاري الدولي CIB,19/02/2025,0.5377,DGP0189,22-Jan-25
حازم رشاد سمير رمضان,7486133403,P-290,DGP-B08-P-290,4752000,0.445,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 950,400.00","تم السداد 712,800.00","712,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,712800,1663200,البنك التجاري الدولي CIB,09/01/2025,0.445,DGP0190,30-Jan-25
رامي عاطف صبحي الحداد,8642635845,P-291,DGP-B08-P-291,3663000,0.3422,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 732,600.00","549,450.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,549450,732600,البنك التجاري الدولي CIB,13/02/2025,0.3422,DGP0191,13-Jan-25
محمود لطفي مختار مصطفى,5726138991,P-292,DGP-B08-P-292,3551000,0.511,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 710,200.00","تم السداد 532,650.00","532,650.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,532650,1242850,البنك التجاري الدولي CIB,27/02/2025,0.511,DGP0192,22-Feb-25
ميرنا صبحي عبدالله الجندي,5844217219,P-293,DGP-B08-P-293,5307000,0.3537,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,061,400.00","796,050.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,796050,1061400,البنك التجاري الدولي CIB,21/02/2025,0.3537,DGP0193,30-Jan-25
حازم خالد رمضان الرفاعي,5042393609,P-294,DGP-B08-P-294,4117000,0.5204,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 823,400.00","تم السداد 617,550.00","617,550.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,617550,1440950,كريدي أجريكول مصر,10/02/2025,0.5204,DGP0194,31-Jan-25
مجدي مختار عاطف إبراهيم,2103418498,P-295,DGP-B08-P-295,3732000,0.5325,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 746,400.00","تم السداد 559,800.00","559,800.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,559800,1306200,بنك مصر,18/01/2025,0.5325,DGP0195,21-Jan-25
كريم فؤاد رمضان الجمل,8695245478,P-296,DGP-B08-P-296,4431000,0.3662,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 886,200.00","تم السداد 664,650.00","664,650.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,664650,1550850,كاش,14/02/2025,0.3662,DGP0196,5-Feb-25
عادل عبدالله حمدي الجمل,1150537007,P-297,DGP-B08-P-297,4463000,0.2165,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 892,600.00","669,450.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,669450,892600,البنك التجاري الدولي CIB,24/01/2025,0.2165,DGP0197,21-Feb-25
حسن رشاد سليمان عبدالحليم,5451109542,P-298,DGP-B08-P-298,5601000,0.524,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,120,200.00","تم السداد 840,150.00","840,150.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,840150,1960350,البنك التجاري الدولي CIB,07/03/2025,0.524,DGP0198,18-May-25
علي إبراهيم عصام بدوي,7112920664,P-299,DGP-B08-P-299,4254000,0.5042,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 850,800.00","638,100.00","638,100.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1276200,850800,البنك العربي الأفريقي الدولي,12/02/2025,0.5042,DGP0199,4-Feb-25
إسلام رجب جابر الزيني,3688878930,P-300,DGP-B09-P-300,3826000,0.3108,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 765,200.00","573,900.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,573900,765200,البنك التجاري الدولي CIB,13/02/2025,0.3108,DGP0200,13-Jan-25
شريف فتحي أحمد يونس,4395999346,P-301,DGP-B09-P-301,4614000,0.3342,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 922,800.00","692,100.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,692100,922800,كاش,21/01/2025,0.3342,DGP0201,2-Feb-25
مصطفى رمضان لطفي العطار,9680805712,P-302,DGP-B09-P-302,5566000,0.4453,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,113,200.00","تم السداد 834,900.00","834,900.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,834900,1948100,كاش,08/03/2025,0.4453,DGP0202,6-Mar-25
بيشوي علي رمضان عبدالفتاح,9918060202,P-303,DGP-B09-P-303,4497000,0.2242,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 899,400.00","674,550.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,674550,899400,البنك التجاري الدولي CIB,14/03/2025,0.2242,DGP0203,23-Feb-25
فادي عصام سعيد عبدالحميد,3608477240,P-304,DGP-B09-P-304,5061000,0.3535,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,012,200.00","759,150.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,759150,1012200,البنك التجاري الدولي CIB,25/02/2025,0.3535,DGP0204,8-Mar-25
مجدي سليمان فؤاد السمان,7309515080,P-305,DGP-B09-P-305,4791000,0.3594,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 958,200.00","تم السداد 718,650.00","718,650.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,718650,1676850,كاش,01/02/2025,0.3594,DGP0205,3-Feb-25
أحمد حسين صبحي الدمرداش,3894403840,P-306,DGP-B09-P-306,4228000,0.342,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 845,600.00","تم السداد 634,200.00","634,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,634200,1479800,كاش,03/03/2025,0.342,DGP0206,11-Feb-25
أدهم خالد أحمد سليمان,8398919205,P-307,DGP-B09-P-307,6228000,0.5539,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,245,600.00","تم السداد 934,200.00","934,200.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,934200,2179800,EGBANK - البنك المصري الخليجي,11/03/2025,0.5539,DGP0207,2-Mar-25
أدهم إبراهيم حمدي البنا,4041126370,P-308,DGP-B09-P-308,6301000,0.2855,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,260,200.00","945,150.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,945150,1260200,بنك مصر,20/03/2025,0.2855,DGP0208,17-Feb-25
هشام رجب جابر عوض,4595955416,P-309,DGP-B09-P-309,4369000,0.2183,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 873,800.00","655,350.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,655350,873800,البنك التجاري الدولي CIB,09/03/2025,0.2183,DGP0209,28-Jan-25
أدهم علي سيد يونس,6003348721,P-310,DGP-B09-P-310,4494000,0.5028,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 898,800.00","تم السداد 674,100.00","674,100.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,674100,1572900,بنك مصر,27/02/2025,0.5028,DGP0210,21-Mar-25
علاء محمود رمضان عبدالرازق,6259447665,P-311,DGP-B09-P-311,4369000,0.4654,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 873,800.00","تم السداد 655,350.00","655,350.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,655350,1529150,البنك التجاري الدولي CIB,25/03/2025,0.4654,DGP0211,15-Mar-25
مصطفى طارق عصام صادق,9200737892,P-312,DGP-B09-P-312,3689000,0.2513,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 737,800.00","553,350.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,553350,737800,بنك مصر,11/03/2025,0.2513,DGP0212,15-Mar-25
أشرف سليمان سيد حجازي,6604837605,P-313,DGP-B09-P-313,5865000,0.5122,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,173,000.00","879,750.00","879,750.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1759500,1173000,كاش,16/02/2025,0.5122,DGP0213,22-Mar-25
إسلام صبري سليمان خليل,1326381148,P-314,DGP-B09-P-314,4327000,0.541,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 865,400.00","تم السداد 649,050.00","649,050.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,649050,1514450,كاش,04/04/2025,0.541,DGP0214,15-Feb-25
ميرنا صلاح محمد الشرقاوي,4797257980,P-315,DGP-B09-P-315,6799000,0.5292,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,359,800.00","تم السداد 1,019,850.00","1,019,850.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1019850,2379650,كاش,28/03/2025,0.5292,DGP0215,26-Mar-25
رامي حمدي عادل عبداللطيف,6267816480,P-316,DGP-B09-P-316,4830000,0.4307,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 966,000.00","تم السداد 724,500.00","724,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,724500,1690500,كاش,17/02/2025,0.4307,DGP0216,23-Feb-25
محمود رمضان خالد فهمي,7734725364,P-317,DGP-B09-P-317,4574000,0.5034,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 914,800.00","تم السداد 686,100.00","686,100.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,686100,1600900,بنك مصر,24/03/2025,0.5034,DGP0217,18-Feb-25
حسن عاطف نبيل البدري,3317968936,P-318,DGP-B09-P-318,5667000,0,"20%, 15%, 15%, 20%, 15%, 10%, 5%","1,133,400.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1133400,0,كاش,06/04/2025,0,DGP0218,5-Mar-25
نادر محمود فؤاد البحيري,3242655206,P-319,DGP-B09-P-319,3838000,0.3219,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 767,600.00","575,700.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,575700,767600,بنك القاهرة,01/03/2025,0.3219,DGP0219,24-Mar-25
ياسين عاطف عبدالرحمن الشرقاوي,9659458088,P-320,DGP-B09-P-320,4586000,0.4213,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 917,200.00","تم السداد 687,900.00","687,900.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,687900,1605100,كاش,17/03/2025,0.4213,DGP0220,16-Mar-25
أحمد مختار فؤاد عبدالحليم,2544947007,P-321,DGP-B09-P-321,6043000,0.5534,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,208,600.00","تم السداد 906,450.00","906,450.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,906450,2115050,بنك مصر,14/03/2025,0.5534,DGP0221,6-Mar-25
معتز مجدي حسين المصري,4620169544,P-322,DGP-B09-P-322,4479000,0.3784,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 895,800.00","تم السداد 671,850.00","671,850.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,671850,1567650,كاش,25/02/2025,0.3784,DGP0222,11-Mar-25
مصطفى صلاح فاروق مراد,7687251655,P-323,DGP-B09-P-323,4390000,0.2456,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 878,000.00","658,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,658500,878000,كاش,20/04/2025,0.2456,DGP0223,13-Mar-25
زياد فتحي عبدالله العطار,8720192108,P-324,DGP-B09-P-324,4461000,0.2176,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 892,200.00","669,150.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,669150,892200,البنك التجاري الدولي CIB,05/04/2025,0.2176,DGP0224,17-Mar-25
إبراهيم يوسف كمال مراد,1034362322,P-325,DGP-B10-P-325,4665000,0.3535,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 933,000.00","699,750.00","699,750.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,1399500,933000,EGBANK - البنك المصري الخليجي,17/04/2025,0.3535,DGP0225,28-Feb-25
هاني صبحي فؤاد الإسكندراني,2397345643,P-326,DGP-B10-P-326,5770000,0.228,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,154,000.00","865,500.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,865500,1154000,بنك القاهرة,14/03/2025,0.228,DGP0226,6-Mar-25
حسين سعيد حسن البدري,6802761443,P-327,DGP-B10-P-327,4906000,0.2337,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 981,200.00","735,900.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,735900,981200,كاش,26/04/2025,0.2337,DGP0227,6-Mar-25
طارق فتحي جمال خليل,6715461315,P-328,DGP-B10-P-328,4620000,0.5164,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 924,000.00","تم السداد 693,000.00","693,000.00",غير مستحقة,غير مستحقة,غير مستحقة,غير مستحقة,693000,1617000,بنك مصر,24/03/2025,0.5164,DGP0228,11-Apr-25
