اسم العميل,رقم الهوية,رقم الوحدة,كود الوحدة,سعر الوحدة,نسبة الانجاز من الاستشاري الهندسي,جدول الدفعات,الدفعة 1,الدفعة 2,الدفعة3,الدفعة 4,الدفعة 5,الدفعة 6,الدفعة 7,مجموع الدفعات المستحقة,مجموع الدفعات المدفوعة,البنك,تاريخ عقد البيع,POC,رقم عقد البيع,Date
أدهم كمال عصام شاكر,1522290991,250,CPM-0000000150,4930000,0.7079,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 986,000.00","تم السداد 986,000.00","تم السداد 986,000.00","تم السداد 739,500.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3697500,البنك الأهلي المصري,07/11/2024,0.7079,CPM0150,19-Sep-24
حسن نبيل أحمد فهمي,8959836038,251,CPM-0000000151,4136000,0.6509,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 827,200.00","تم السداد 827,200.00","تم السداد 827,200.00","تم السداد 620,400.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3102000,EGBANK - البنك المصري الخليجي,24/09/2024,0.6509,CPM0151,18-Sep-24
ماهر عبدالرحمن علي شاكر,6608807533,252,CPM-0000000152,4281000,0.6637,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 856,200.00","تم السداد 856,200.00","تم السداد 856,200.00","تم السداد 642,150.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3210750,البنك الأهلي المصري,11/10/2024,0.6637,CPM0152,7-Nov-24
معتز فتحي خالد الوكيل,9309588037,253,CPM-0000000153,4270000,0.6859,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 854,000.00","تم السداد 854,000.00","تم السداد 854,000.00","تم السداد 640,500.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3202500,البنك الأهلي المصري,06/11/2024,0.6859,CPM0153,6-Oct-24
عادل رمضان رجب العطار,5142985911,254,CPM-0000000154,4625000,0.6773,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 925,000.00","تم السداد 925,000.00","تم السداد 925,000.00","تم السداد 693,750.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3468750,البنك الأهلي المصري,12/10/2024,0.6773,CPM0154,21-Aug-24
يوسف جابر سعيد الجمل,4784210034,255,CPM-0000000155,4595000,0.6623,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 919,000.00","تم السداد 919,000.00","تم السداد 919,000.00","تم السداد 689,250.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3446250,البنك التجاري الدولي CIB,16/10/2024,0.6623,CPM0155,22-Oct-24
حسام سيد إبراهيم شحاتة,7122556945,256,CPM-0000000156,4739000,0.6469,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 947,800.00","تم السداد 947,800.00","تم السداد 947,800.00","تم السداد 710,850.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3554250,البنك الأهلي المصري,17/10/2024,0.6469,CPM0156,23-Sep-24
عبدالله عادل صبحي إبراهيم,1801485422,257,CPM-0000000157,4612000,0.6246,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 922,400.00","تم السداد 922,400.00","تم السداد 922,400.00","تم السداد 691,800.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3459000,البنك الأهلي المصري,25/11/2024,0.6246,CPM0157,2-Oct-24
سامح رشاد عبدالله عبدالفتاح,9811136076,258,CPM-0000000158,4626000,0.648,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 925,200.00","تم السداد 925,200.00","تم السداد 925,200.00","تم السداد 693,900.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3469500,البنك التجاري الدولي CIB,07/10/2024,0.648,CPM0158,20-Oct-24
عبدالله عادل صبحي شحاتة,8051896044,259,CPM-0000000159,4613000,0.6694,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 922,600.00","تم السداد 922,600.00","تم السداد 922,600.00","تم السداد 691,950.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3459750,كاش,08/11/2024,0.6694,CPM0159,20-Sep-24
أيمن محمد سيد إبراهيم,9665557334,260,CPM-0000000160,4371000,0.6326,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 874,200.00","تم السداد 874,200.00","تم السداد 874,200.00","تم السداد 655,650.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3278250,EGBANK - البنك المصري الخليجي,06/11/2024,0.6326,CPM0160,27-Oct-24
مصطفى أحمد محمود المنشاوي,1001456443,261,CPM-0000000161,4177000,0.6374,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 835,400.00","تم السداد 835,400.00","تم السداد 835,400.00","تم السداد 626,550.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3132750,EGBANK - البنك المصري الخليجي,15/10/2024,0.6374,CPM0161,22-Oct-24
كريم فاروق سعيد الشربيني,7492516996,262,CPM-0000000162,4820000,0.6929,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 964,000.00","تم السداد 964,000.00","تم السداد 964,000.00","تم السداد 723,000.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3615000,البنك الأهلي المصري,26/10/2024,0.6929,CPM0162,9-Nov-24
عادل يوسف فتحي عبدالحميد,1912224043,263,CPM-0000000163,4520000,0.6499,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 904,000.00","تم السداد 904,000.00","تم السداد 904,000.00","تم السداد 678,000.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3390000,البنك الأهلي المصري,25/11/2024,0.6499,CPM0163,24-Nov-24
هاني جمال عصام خليل,4410840850,264,CPM-0000000164,4989000,0.6927,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 997,800.00","تم السداد 997,800.00","تم السداد 997,800.00","تم السداد 748,350.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3741750,البنك الأهلي المصري,10/11/2024,0.6927,CPM0164,18-Nov-24
نادر لطفي فاروق عبدالسلام,9993982815,265,CPM-0000000165,5004000,0.6319,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,000,800.00","تم السداد 1,000,800.00","تم السداد 1,000,800.00","تم السداد 750,600.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3753000,البنك الأهلي المصري,03/12/2024,0.6319,CPM0165,30-Nov-24
فادي مختار جابر حسين,4497147606,266,CPM-0000000166,5962000,0.6284,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,192,400.00","تم السداد 894,300.00","تم السداد 894,300.00","تم السداد 1,192,400.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4173400,كاش,13/11/2024,0.6284,CPM0166,2-Dec-24
شريف جابر صلاح رزق,5959800472,267,CPM-0000000167,7026000,0.632,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,405,200.00","تم السداد 1,053,900.00","تم السداد 1,053,900.00","تم السداد 1,405,200.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4918200,كاش,26/12/2024,0.632,CPM0167,4-Dec-24
محمد رمضان جابر مبارك,5879546282,268,CPM-0000000168,4820000,0.6831,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 964,000.00","تم السداد 723,000.00","تم السداد 723,000.00","تم السداد 964,000.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3374000,كاش,07/01/2025,0.6831,CPM0168,2-Jan-25
حسن سيد فؤاد جابر,2034275731,269,CPM-0000000169,6098000,0.6979,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,219,600.00","تم السداد 914,700.00","تم السداد 914,700.00","تم السداد 1,219,600.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4268600,كاش,11/12/2024,0.6979,CPM0169,14-Jan-25
سلمى سليمان محمود شاكر,2531797057,270,CPM-0000000170,3211000,0.6775,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 642,200.00","تم السداد 481,650.00","تم السداد 481,650.00","تم السداد 642,200.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2247700,كاش,27/04/2025,0.6775,CPM0170,17-Apr-25
حازم سمير سعيد البحيري,7348235012,271,CPM-0000000171,6154000,0.644,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,230,800.00","تم السداد 923,100.00","تم السداد 923,100.00","تم السداد 1,230,800.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4307800,كاش,16/04/2025,0.644,CPM0171,12-Apr-25
محمود صبحي جمال يونس,1542642045,272,CPM-0000000172,4527000,0.6895,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 905,400.00","تم السداد 679,050.00","تم السداد 679,050.00","تم السداد 905,400.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3168900,كاش,13/04/2025,0.6895,CPM0172,12-May-25
حسام حمدي رشاد الوكيل,1795976354,273,CPM-0000000173,5056000,0.6283,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,011,200.00","تم السداد 758,400.00","تم السداد 758,400.00","تم السداد 1,011,200.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3539200,كاش,25/07/2025,0.6283,CPM0173,5-Jun-25
علاء صلاح فتحي إبراهيم,5903426436,274,CPM-0000000174,6244000,0.6635,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,248,800.00","تم السداد 936,600.00","تم السداد 936,600.00","تم السداد 1,248,800.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4370800,البنك التجاري الدولي CIB,27/07/2025,0.6635,CPM0174,18-Jul-25
إبراهيم عبدالله صبحي خليل,8377830074,275,CPM-0000000175,6987000,0.6879,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,397,400.00","تم السداد 1,048,050.00","تم السداد 1,048,050.00","تم السداد 1,397,400.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4890900,البنك التجاري الدولي CIB,09/08/2025,0.6879,CPM0175,3-Jul-25
علاء رجب سعيد بدوي,3703581554,276,CPM-0000000176,7487000,0.6686,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,497,400.00","تم السداد 1,123,050.00","تم السداد 1,123,050.00","تم السداد 1,497,400.00",غير مستحقة,غير مستحقة,غير مستحقة,0,5240900,البنك التجاري الدولي CIB,04/07/2025,0.6686,CPM0176,21-Jun-25
فادي حسن سيد حجازي,4331125743,277,CPM-0000000177,7481000,0.6586,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,496,200.00","تم السداد 1,122,150.00","تم السداد 1,122,150.00","تم السداد 1,496,200.00",غير مستحقة,غير مستحقة,غير مستحقة,0,5236700,البنك التجاري الدولي CIB,03/08/2025,0.6586,CPM0177,23-Jun-25
شيماء يوسف أحمد عبدالسلام,9130078077,278,CPM-0000000178,6472000,0.6249,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,294,400.00","تم السداد 970,800.00","تم السداد 970,800.00","تم السداد 1,294,400.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4530400,كاش,17/08/2025,0.6249,CPM0178,29-Jun-25
وائل جمال لطفي فهمي,6740301602,279,CPM-0000000179,6929000,0.6412,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,385,800.00","تم السداد 1,039,350.00","تم السداد 1,039,350.00","تم السداد 1,385,800.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4850300,كاش,10/07/2025,0.6412,CPM0179,24-Jul-25
شريف مصطفى علي مراد,8545689458,280,CPM-0000000180,4818000,0.6568,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 963,600.00","تم السداد 722,700.00","تم السداد 722,700.00","تم السداد 963,600.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3372600,البنك العربي الأفريقي الدولي,19/08/2025,0.6568,CPM0180,14-Aug-25
وليد إبراهيم سليمان السمان,2457571595,281,CPM-0000000181,6361000,0.6639,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,272,200.00","تم السداد 954,150.00","تم السداد 954,150.00","تم السداد 1,272,200.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4452700,كاش,24/07/2025,0.6639,CPM0181,12-Jul-25
عادل كمال سيد فهمي,4528805007,282,CPM-0000000182,6711000,0.6998,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,342,200.00","تم السداد 1,006,650.00","تم السداد 1,006,650.00","تم السداد 1,342,200.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4697700,البنك العربي الأفريقي الدولي,26/08/2025,0.6998,CPM0182,18-Jul-25
فادي مجدي لطفي الجندي,2134140934,283,CPM-0000000183,7259000,0.6698,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,451,800.00","تم السداد 1,088,850.00","تم السداد 1,088,850.00","تم السداد 1,451,800.00",غير مستحقة,غير مستحقة,غير مستحقة,0,5081300,كاش,01/08/2025,0.6698,CPM0183,26-Aug-25
إبراهيم رجب صبحي صبري,1991754796,284,CPM-0000000184,4776000,0.6765,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 955,200.00","تم السداد 716,400.00","تم السداد 716,400.00","تم السداد 955,200.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3343200,EGBANK - البنك المصري الخليجي,28/08/2025,0.6765,CPM0184,15-Sep-25
مينا لطفي سمير السيد,7998399608,285,CPM-0000000185,4933000,0.7081,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 986,600.00","تم السداد 739,950.00","تم السداد 739,950.00","تم السداد 986,600.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3453100,EGBANK - البنك المصري الخليجي,14/09/2025,0.7081,CPM0185,30-Dec-24
حسين عصام مختار صلاح,3190133375,286,CPM-0000000186,6737000,0.6207,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,347,400.00","تم السداد 1,010,550.00","تم السداد 1,010,550.00","تم السداد 1,347,400.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4715900,EGBANK - البنك المصري الخليجي,26/09/2025,0.6207,CPM0186,4-Oct-25
ياسين جابر طارق رزق,1593382486,287,CPM-0000000187,3302000,0.6276,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 660,400.00","تم السداد 495,300.00","تم السداد 495,300.00","تم السداد 660,400.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2311400,البنك الأهلي المصري,30/11/2025,0.6276,CPM0187,2-Dec-25
إسلام لطفي حسن الدسوقي,2580578374,288,CPM-0000000188,8808000,0.7046,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,761,600.00","تم السداد 1,321,200.00","تم السداد 1,321,200.00","تم السداد 1,761,600.00",غير مستحقة,غير مستحقة,غير مستحقة,0,6165600,كاش,08/12/2025,0.7046,CPM0188,15-Nov-25
جورج عبدالله فتحي الزيات,9931764148,289,CPM-0000000189,4582000,0.6468,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 916,400.00","تم السداد 687,300.00","تم السداد 687,300.00","تم السداد 916,400.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3207400,بنك القاهرة,16/12/2025,0.6468,CPM0189,18-Dec-25
سامي سليمان سمير لطفي,6881625853,290,CPM-0000000190,5066000,0.6508,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,013,200.00","تم السداد 759,900.00","تم السداد 759,900.00","تم السداد 1,013,200.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3546200,كاش,28/12/2025,0.6508,CPM0190,14-Dec-25
نادر حسن عصام فهمي,4181485215,291,CPM-0000000191,4484000,0.6512,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 896,800.00","تم السداد 672,600.00","تم السداد 672,600.00","تم السداد 896,800.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3138800,كاش,13/03/2026,0.6512,CPM0191,4-Mar-26
كريم لطفي عاطف شاكر,8611233538,292,CPM-0000000192,6735000,0.6573,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,347,000.00","تم السداد 1,010,250.00","تم السداد 1,010,250.00","تم السداد 1,347,000.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4714500,QNB مصر,07/03/2026,0.6573,CPM0192,2-Feb-26
عبدالله حسين علي رمضان,9043628965,293,CPM-0000000193,6883000,0.6638,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,376,600.00","تم السداد 1,032,450.00","تم السداد 1,032,450.00","تم السداد 1,376,600.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4818100,QNB مصر,25/02/2026,0.6638,CPM0193,20-Feb-26
جورج فؤاد نبيل حبيب,7697943608,294,CPM-0000000194,4284000,0.6632,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 856,800.00","تم السداد 642,600.00","تم السداد 642,600.00","تم السداد 856,800.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2998800,بنك القاهرة,10/05/2026,0.6632,CPM0194,11-May-26
بسمة عادل صلاح منصور,8937291635,295,CPM-0000000195,4644000,0.6591,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 928,800.00","تم السداد 696,600.00","تم السداد 696,600.00","تم السداد 928,800.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3250800,QNB مصر,13/05/2026,0.6591,CPM0195,25-Apr-26
حسن عبدالرحمن نبيل عبدالرازق,8185746194,296,CPM-0000000196,6523000,0.651,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,304,600.00","تم السداد 978,450.00","تم السداد 978,450.00","تم السداد 1,304,600.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4566100,بنك الإسكندرية,27/05/2026,0.651,CPM0196,30-May-26
سامي عصام لطفي مبارك,8029819007,297,CPM-0000000197,5881000,0.6562,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,176,200.00","تم السداد 882,150.00","تم السداد 882,150.00","تم السداد 1,176,200.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4116700,QNB مصر,20/06/2026,0.6562,CPM0197,25-Jun-26
ندى سيد عاطف الشربيني,5589444598,298,CPM-0000000198,6149000,0.6761,"20%, 15%, 15%, 20%, 15%, 10%, 5%","تم السداد 1,229,800.00","تم السداد 922,350.00","تم السداد 922,350.00","تم السداد 1,229,800.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4304300,QNB مصر,23/07/2026,0.6761,CPM0198,18-Jul-26
رامز نبيل رشاد الجندي,3804200904,299,CPM-0000000199,4515000,0.697,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 903,000.00","تم السداد 903,000.00","تم السداد 903,000.00","تم السداد 677,250.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3386250,بنك مصر,17/01/2024,0.697,CPM0199,14-Feb-24
عبدالله لطفي شوقي عبدالسلام,3049606385,300,CPM-0000000200,4456000,0.6533,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 891,200.00","تم السداد 891,200.00","تم السداد 891,200.00","تم السداد 668,400.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3342000,بنك مصر,26/04/2024,0.6533,CPM0200,2-Mar-24
ياسين سليمان أحمد البنا,2097069155,301,CPM-0000000201,4873000,0.679,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 974,600.00","تم السداد 974,600.00","تم السداد 974,600.00","تم السداد 730,950.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3654750,بنك مصر,26/01/2024,0.679,CPM0201,13-Apr-24
ماهر محمد سليمان مبارك,9633195661,302,CPM-0000000202,5074000,0.6743,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,014,800.00","تم السداد 1,014,800.00","تم السداد 1,014,800.00","تم السداد 761,100.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3805500,بنك مصر,24/04/2024,0.6743,CPM0202,9-Mar-24
هشام محمود إبراهيم الجندي,6950500581,303,CPM-0000000203,4929000,0.6521,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 985,800.00","تم السداد 985,800.00","تم السداد 985,800.00","تم السداد 739,350.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3696750,بنك مصر,21/02/2024,0.6521,CPM0203,17-Feb-24
سامي سليمان رمضان الجمل,1194695662,304,CPM-0000000204,4735000,0.6651,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 947,000.00","تم السداد 947,000.00","تم السداد 947,000.00","تم السداد 710,250.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3551250,بنك مصر,10/02/2024,0.6651,CPM0204,15-Feb-24
عمرو عبدالله فتحي رزق,7871875078,305,CPM-0000000205,4805000,0.6758,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 961,000.00","تم السداد 961,000.00","تم السداد 961,000.00","تم السداد 720,750.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3603750,بنك مصر,20/02/2024,0.6758,CPM0205,8-Feb-24
رؤوف عصام يوسف داود,3841270186,306,CPM-0000000206,4542000,0.6498,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 908,400.00","تم السداد 908,400.00","تم السداد 908,400.00","تم السداد 681,300.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3406500,بنك مصر,29/02/2024,0.6498,CPM0206,10-Mar-24
فادي كمال عاطف الدمرداش,3752727711,307,CPM-0000000207,4438000,0.6297,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 887,600.00","تم السداد 887,600.00","تم السداد 887,600.00","تم السداد 665,700.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3328500,بنك مصر,08/03/2024,0.6297,CPM0207,12-Feb-24
رامي إبراهيم رجب صبري,9059698267,308,CPM-0000000208,4649000,0.6252,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 929,800.00","تم السداد 929,800.00","تم السداد 929,800.00","تم السداد 697,350.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3486750,بنك مصر,28/03/2024,0.6252,CPM0208,19-Mar-24
طارق حسين صلاح المرسي,1634705012,309,CPM-0000000209,4870000,0.6383,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 974,000.00","تم السداد 974,000.00","تم السداد 974,000.00","تم السداد 730,500.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3652500,بنك مصر,20/01/2024,0.6383,CPM0209,29-Mar-24
نادر علي حمدي السمان,6118547876,310,CPM-0000000210,4787000,0.6615,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 957,400.00","تم السداد 957,400.00","تم السداد 957,400.00","تم السداد 718,050.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3590250,بنك مصر,26/04/2024,0.6615,CPM0210,17-Apr-24
رامز عادل شوقي مبارك,5978322921,311,CPM-0000000211,4598000,0.6756,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 919,600.00","تم السداد 919,600.00","تم السداد 919,600.00","تم السداد 689,700.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3448500,بنك مصر,14/02/2024,0.6756,CPM0211,21-Feb-24
عمرو نبيل محمود فهمي,9424052596,312,CPM-0000000212,4787000,0.6815,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 957,400.00","تم السداد 957,400.00","تم السداد 957,400.00","تم السداد 718,050.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3590250,بنك مصر,11/03/2024,0.6815,CPM0212,4-Mar-24
هاني رشاد محمود عبدالحميد,4991228675,313,CPM-0000000213,5040000,0.7077,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,008,000.00","تم السداد 1,008,000.00","تم السداد 1,008,000.00","تم السداد 756,000.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3780000,بنك مصر,06/02/2024,0.7077,CPM0213,21-Feb-24
محمد كمال طارق البحيري,3519776295,314,CPM-0000000214,4636000,0.6891,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 927,200.00","تم السداد 927,200.00","تم السداد 927,200.00","تم السداد 695,400.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3477000,بنك مصر,22/04/2024,0.6891,CPM0214,23-Mar-24
إبراهيم خالد سعيد عبداللطيف,6152758226,315,CPM-0000000215,4759000,0.6829,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 951,800.00","تم السداد 951,800.00","تم السداد 951,800.00","تم السداد 713,850.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3569250,بنك مصر,03/02/2024,0.6829,CPM0215,7-Mar-24
رامز محمود عبدالرحمن بدوي,6972482996,316,CPM-0000000216,3968000,0.655,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 793,600.00","تم السداد 793,600.00","تم السداد 793,600.00","تم السداد 595,200.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2976000,بنك مصر,25/04/2024,0.655,CPM0216,13-Apr-24
علي نبيل عادل صادق,9081004102,317,CPM-0000000217,4345000,0.6697,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 869,000.00","تم السداد 869,000.00","تم السداد 869,000.00","تم السداد 651,750.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3258750,بنك مصر,08/02/2024,0.6697,CPM0217,1-Mar-24
عبدالله عصام عبدالله حسن,8062950419,318,CPM-0000000218,4305000,0.6356,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 861,000.00","تم السداد 861,000.00","تم السداد 861,000.00","تم السداد 645,750.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3228750,بنك مصر,15/02/2024,0.6356,CPM0218,12-Mar-24
علاء إسماعيل حسن خليل,5723700706,319,CPM-0000000219,3885000,0.6614,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 777,000.00","تم السداد 777,000.00","تم السداد 777,000.00","تم السداد 582,750.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2913750,بنك مصر,15/04/2024,0.6614,CPM0219,24-Mar-24
عبدالرحمن سيد فتحي عبدالمجيد,9750427968,320,CPM-0000000220,4104000,0.6742,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 820,800.00","تم السداد 820,800.00","تم السداد 820,800.00","تم السداد 615,600.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3078000,بنك مصر,31/03/2024,0.6742,CPM0220,28-Apr-24
نهى مختار رشاد العطار,3780457851,321,CPM-0000000221,4071000,0.6684,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 814,200.00","تم السداد 814,200.00","تم السداد 814,200.00","تم السداد 610,650.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3053250,بنك مصر,02/03/2024,0.6684,CPM0221,9-Mar-24
عبدالله رجب أحمد الطنطاوي,8764560895,322,CPM-0000000222,4244000,0.6507,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 848,800.00","تم السداد 848,800.00","تم السداد 848,800.00","تم السداد 636,600.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3183000,بنك مصر,25/02/2024,0.6507,CPM0222,3-Mar-24
عادل عاطف خالد عبداللطيف,4303608137,323,CPM-0000000223,4722000,0.6338,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 944,400.00","تم السداد 944,400.00","تم السداد 944,400.00","تم السداد 708,300.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3541500,بنك مصر,12/03/2024,0.6338,CPM0223,22-Feb-24
رامي عبدالرحمن مجدي المنياوي,3508571440,324,CPM-0000000224,4514000,0.6643,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 902,800.00","تم السداد 902,800.00","تم السداد 902,800.00","تم السداد 677,100.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3385500,بنك مصر,29/02/2024,0.6643,CPM0224,7-Mar-24
