اسم العميل,رقم الهوية,رقم الوحدة,كود الوحدة,سعر الوحدة,نسبة الانجاز من الاستشاري الهندسي,جدول الدفعات,الدفعة 1,الدفعة 2,الدفعة3,الدفعة 4,الدفعة 5,الدفعة 6,الدفعة 7,مجموع الدفعات المستحقة,مجموع الدفعات المدفوعة,البنك,تاريخ عقد البيع,POC,رقم عقد البيع,Date
مينا إبراهيم سمير شاكر,9824058816,447,OKC-000347,4455000,0.641,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 891,000.00","تم السداد 891,000.00","تم السداد 891,000.00","تم السداد 668,250.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3341250,البنك الأهلي المصري,31/10/2024,0.641,OKC0347,10-Nov-24
نهال رشاد طارق أمين,6652388243,448,OKC-000348,4609000,0.6323,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 921,800.00","تم السداد 921,800.00","تم السداد 921,800.00","تم السداد 691,350.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3456750,البنك الأهلي المصري,29/10/2024,0.6323,OKC0348,3-Dec-24
حسن عبدالله فاروق عبدالمقصود,2758927590,449,OKC-000349,7130000,0.6537,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,426,000.00","تم السداد 1,426,000.00","تم السداد 1,426,000.00","تم السداد 1,069,500.00",غير مستحقة,غير مستحقة,غير مستحقة,0,5347500,البنك الأهلي المصري,28/10/2024,0.6537,OKC0349,28-Nov-24
وليد إبراهيم رجب عوض,8496611854,450,OKC-000350,6236000,0.6871,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,247,200.00","تم السداد 1,247,200.00","تم السداد 1,247,200.00","تم السداد 935,400.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4677000,البنك الأهلي المصري,05/12/2024,0.6871,OKC0350,8-Nov-24
رامي جابر حسن فهمي,9507660549,451,OKC-000351,5155000,0.5936,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,031,000.00","تم السداد 1,031,000.00","تم السداد 1,031,000.00","تم السداد 773,250.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3866250,البنك الأهلي المصري,31/10/2024,0.5936,OKC0351,11-Nov-24
هشام عبدالله سيد سليمان,2361175235,452,OKC-000352,3967000,0.6013,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 793,400.00","تم السداد 793,400.00","تم السداد 793,400.00","تم السداد 595,050.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2975250,البنك الأهلي المصري,07/12/2024,0.6013,OKC0352,14-Nov-24
باسم فتحي لطفي فهمي,5122749826,453,OKC-000353,4392000,0.6296,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 878,400.00","تم السداد 878,400.00","تم السداد 878,400.00","تم السداد 658,800.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3294000,البنك الأهلي المصري,28/11/2024,0.6296,OKC0353,22-Nov-24
فادي فاروق كمال جابر,1369423615,454,OKC-000354,3682000,0.6754,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 736,400.00","تم السداد 736,400.00","تم السداد 736,400.00","تم السداد 552,300.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2761500,البنك الأهلي المصري,10/11/2024,0.6754,OKC0354,17-Nov-24
إسلام عصام إسماعيل الوكيل,6473245157,455,OKC-000355,5265000,0.6675,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,053,000.00","تم السداد 1,053,000.00","تم السداد 1,053,000.00","تم السداد 789,750.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3948750,البنك الأهلي المصري,05/11/2024,0.6675,OKC0355,13-Nov-24
هشام فتحي محمود جابر,9605411210,456,OKC-000356,5799000,0.6683,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,159,800.00","تم السداد 1,159,800.00","تم السداد 1,159,800.00","تم السداد 869,850.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4349250,البنك الأهلي المصري,08/11/2024,0.6683,OKC0356,16-Nov-24
هشام صبحي إبراهيم صبري,9647872347,457,OKC-000357,4220000,0.651,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 844,000.00","تم السداد 844,000.00","تم السداد 844,000.00","تم السداد 633,000.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3165000,البنك الأهلي المصري,05/11/2024,0.651,OKC0357,30-Nov-24
منة عبدالله عصام صادق,7068239631,458,OKC-000358,4317000,0.6251,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 863,400.00","تم السداد 863,400.00","تم السداد 863,400.00","تم السداد 647,550.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3237750,البنك الأهلي المصري,07/12/2024,0.6251,OKC0358,3-Dec-24
عمر خالد يوسف منصور,7868258966,459,OKC-000359,5647000,0.6318,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,129,400.00","تم السداد 1,129,400.00","تم السداد 1,129,400.00","تم السداد 847,050.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4235250,البنك الأهلي المصري,16/11/2024,0.6318,OKC0359,16-Nov-24
رؤوف حسن حمدي الحداد,1018654346,460,OKC-000360,4478000,0.622,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 895,600.00","تم السداد 895,600.00","تم السداد 895,600.00","تم السداد 671,700.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3358500,البنك الأهلي المصري,27/12/2024,0.622,OKC0360,15-Dec-24
مروان إسماعيل محمود عبدالعال,7431691389,461,OKC-000361,4501000,0.6675,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 900,200.00","تم السداد 900,200.00","تم السداد 900,200.00","تم السداد 675,150.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3375750,البنك الأهلي المصري,11/11/2024,0.6675,OKC0361,12-Nov-24
رؤوف لطفي فتحي عبدالفتاح,7266679043,462,OKC-000362,6711000,0.6032,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,342,200.00","تم السداد 1,342,200.00","تم السداد 1,342,200.00","تم السداد 1,006,650.00",غير مستحقة,غير مستحقة,غير مستحقة,0,5033250,البنك الأهلي المصري,23/11/2024,0.6032,OKC0362,7-Dec-24
نادر علي جابر لطفي,5058244914,463,OKC-000363,3952000,0.6965,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 790,400.00","تم السداد 790,400.00","تم السداد 790,400.00","تم السداد 592,800.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2964000,البنك الأهلي المصري,20/12/2024,0.6965,OKC0363,6-Dec-24
زياد سيد شوقي عبدالحليم,5963503899,464,OKC-000364,4236000,0.688,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 847,200.00","تم السداد 847,200.00","تم السداد 847,200.00","تم السداد 635,400.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3177000,البنك الأهلي المصري,29/11/2024,0.688,OKC0364,14-Nov-24
محمود فتحي جابر عبداللطيف,3093128647,465,OKC-000365,7049000,0.6733,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,409,800.00","تم السداد 1,409,800.00","تم السداد 1,409,800.00","تم السداد 1,057,350.00",غير مستحقة,غير مستحقة,غير مستحقة,0,5286750,البنك الأهلي المصري,25/12/2024,0.6733,OKC0365,23-Nov-24
أحمد عادل سمير عبدالمقصود,2901294156,466,OKC-000366,7080000,0.6288,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,416,000.00","تم السداد 1,416,000.00","تم السداد 1,416,000.00","تم السداد 1,062,000.00",غير مستحقة,غير مستحقة,غير مستحقة,0,5310000,البنك الأهلي المصري,11/11/2024,0.6288,OKC0366,25-Nov-24
حازم نبيل حمدي الشافعي,2590669364,467,OKC-000367,4876000,0.6223,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 975,200.00","تم السداد 975,200.00","تم السداد 975,200.00","تم السداد 731,400.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3657000,البنك الأهلي المصري,13/11/2024,0.6223,OKC0367,18-Dec-24
علي مجدي مختار يونس,7074679981,468,OKC-000368,5784000,0.6958,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,156,800.00","تم السداد 1,156,800.00","تم السداد 1,156,800.00","تم السداد 867,600.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4338000,البنك الأهلي المصري,05/12/2024,0.6958,OKC0368,15-Dec-24
أحمد مجدي عبدالرحمن داود,9831578118,469,OKC-000369,4363000,0.6203,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 872,600.00","تم السداد 872,600.00","تم السداد 872,600.00","تم السداد 654,450.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3272250,البنك الأهلي المصري,24/12/2024,0.6203,OKC0369,20-Dec-24
يوسف سمير أحمد القناوي,2647502062,470,OKC-000370,3816000,0.5932,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 763,200.00","تم السداد 763,200.00","تم السداد 763,200.00","تم السداد 572,400.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2862000,البنك الأهلي المصري,31/12/2024,0.5932,OKC0370,18-Dec-24
بيشوي سعيد رشاد المنياوي,4477174741,471,OKC-000371,5385000,0.6381,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,077,000.00","تم السداد 1,077,000.00","تم السداد 1,077,000.00","تم السداد 807,750.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4038750,البنك الأهلي المصري,13/12/2024,0.6381,OKC0371,25-Nov-24
زياد لطفي مختار الشربيني,9347416890,472,OKC-000372,5071000,0.6126,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,014,200.00","تم السداد 1,014,200.00","تم السداد 1,014,200.00","تم السداد 760,650.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3803250,البنك الأهلي المصري,10/12/2024,0.6126,OKC0372,2-Dec-24
ياسين سمير رشاد الشربيني,1718491686,473,OKC-000373,6065000,0.6684,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,213,000.00","تم السداد 1,213,000.00","تم السداد 1,213,000.00","تم السداد 909,750.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4548750,البنك الأهلي المصري,25/11/2024,0.6684,OKC0373,17-Nov-24
نادر شوقي صبري الزيات,8348358299,474,OKC-000374,5286000,0.6377,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,057,200.00","تم السداد 1,057,200.00","تم السداد 1,057,200.00","تم السداد 792,900.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3964500,البنك الأهلي المصري,15/11/2024,0.6377,OKC0374,19-Nov-24
بيشوي مصطفى فتحي العطار,8675510405,475,OKC-000375,4648000,0.6502,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 929,600.00","تم السداد 929,600.00","تم السداد 929,600.00","تم السداد 697,200.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3486000,البنك الأهلي المصري,18/12/2024,0.6502,OKC0375,16-Dec-24
سامح رمضان رشاد خليل,1036892828,476,OKC-000376,5174000,0.6851,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,034,800.00","تم السداد 1,034,800.00","تم السداد 1,034,800.00","تم السداد 776,100.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3880500,البنك الأهلي المصري,05/12/2024,0.6851,OKC0376,28-Nov-24
رضوى عاطف عبدالرحمن داود,9552816573,477,OKC-000377,4383000,0.6074,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 876,600.00","تم السداد 876,600.00","تم السداد 876,600.00","تم السداد 657,450.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3287250,البنك الأهلي المصري,11/12/2024,0.6074,OKC0377,20-Nov-24
جورج خالد فؤاد الرفاعي,8704697532,478,OKC-000378,7674000,0.6228,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,534,800.00","تم السداد 1,534,800.00","تم السداد 1,534,800.00","تم السداد 1,151,100.00",غير مستحقة,غير مستحقة,غير مستحقة,0,5755500,البنك الأهلي المصري,24/11/2024,0.6228,OKC0378,25-Dec-24
زياد خالد محمد العشري,8583100435,479,OKC-000379,4014000,0.6656,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 802,800.00","تم السداد 802,800.00","تم السداد 802,800.00","تم السداد 602,100.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3010500,البنك الأهلي المصري,22/11/2024,0.6656,OKC0379,7-Dec-24
معتز إسماعيل رشاد حبيب,8748512520,480,OKC-000380,4164000,0.6975,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 832,800.00","تم السداد 832,800.00","تم السداد 832,800.00","تم السداد 624,600.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3123000,البنك الأهلي المصري,06/12/2024,0.6975,OKC0380,30-Dec-24
فرح جابر إبراهيم عبداللطيف,9340362438,481,OKC-000381,4037000,0.6781,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 807,400.00","تم السداد 807,400.00","تم السداد 807,400.00","تم السداد 605,550.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3027750,البنك الأهلي المصري,28/12/2024,0.6781,OKC0381,6-Jan-25
مجدي فتحي مختار فوزي,8441942567,482,OKC-000382,4438000,0.6096,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 887,600.00","تم السداد 887,600.00","تم السداد 887,600.00","تم السداد 665,700.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3328500,البنك الأهلي المصري,06/12/2024,0.6096,OKC0382,18-Dec-24
أشرف طارق شوقي شحاتة,9012610306,483,OKC-000383,4239000,0.6554,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 847,800.00","تم السداد 847,800.00","تم السداد 847,800.00","تم السداد 635,850.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3179250,البنك الأهلي المصري,08/01/2025,0.6554,OKC0383,7-Dec-24
إبراهيم كمال عبدالرحمن الطنطاوي,1568305987,484,OKC-000384,4245000,0.6032,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 849,000.00","تم السداد 849,000.00","تم السداد 849,000.00","تم السداد 636,750.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3183750,البنك الأهلي المصري,03/01/2025,0.6032,OKC0384,5-Jan-25
زياد سمير جمال عبدالمقصود,2426924994,485,OKC-000385,4006000,0.5844,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 801,200.00","تم السداد 801,200.00","تم السداد 801,200.00","تم السداد 600,900.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3004500,البنك الأهلي المصري,21/11/2024,0.5844,OKC0385,8-Jan-25
مروان سيد فؤاد صادق,3694844106,486,OKC-000386,4061000,0.6056,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 812,200.00","تم السداد 812,200.00","تم السداد 812,200.00","تم السداد 609,150.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3045750,البنك الأهلي المصري,15/01/2025,0.6056,OKC0386,4-Jan-25
وليد عبدالله فتحي عوض,2654737483,487,OKC-000387,4241000,0.6504,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 848,200.00","تم السداد 848,200.00","تم السداد 848,200.00","تم السداد 636,150.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3180750,البنك الأهلي المصري,23/12/2024,0.6504,OKC0387,11-Dec-24
شريف شوقي رشاد شحاتة,9036645442,488,OKC-000388,4313000,0.5908,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 862,600.00","تم السداد 862,600.00","تم السداد 862,600.00","تم السداد 646,950.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3234750,البنك الأهلي المصري,24/12/2024,0.5908,OKC0388,22-Dec-24
ماهر جمال جابر رزق,7811244309,489,OKC-000389,5848000,0.6243,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,169,600.00","تم السداد 1,169,600.00","تم السداد 1,169,600.00","تم السداد 877,200.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4386000,البنك الأهلي المصري,02/01/2025,0.6243,OKC0389,25-Dec-24
حسن فتحي رمضان الشربيني,5326567276,490,OKC-000390,5579000,0.6682,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,115,800.00","تم السداد 1,115,800.00","تم السداد 1,115,800.00","تم السداد 836,850.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4184250,البنك الأهلي المصري,04/12/2024,0.6682,OKC0390,30-Dec-24
وائل كمال رمضان حبيب,2821886513,491,OKC-000391,3648000,0.5957,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 729,600.00","تم السداد 729,600.00","تم السداد 729,600.00","تم السداد 547,200.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2736000,البنك الأهلي المصري,20/12/2024,0.5957,OKC0391,18-Jan-25
شادي جمال مختار السمان,2268326001,492,OKC-000392,4613000,0.593,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 922,600.00","تم السداد 922,600.00","تم السداد 922,600.00","تم السداد 691,950.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3459750,البنك الأهلي المصري,22/12/2024,0.593,OKC0392,28-Dec-24
حسام صبري مجدي رمضان,5292635950,493,OKC-000393,6262000,0.6881,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,252,400.00","تم السداد 1,252,400.00","تم السداد 1,252,400.00","تم السداد 939,300.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4696500,البنك الأهلي المصري,06/01/2025,0.6881,OKC0393,28-Dec-24
خالد عادل علي عبدالفتاح,4502715087,494,OKC-000394,5316000,0.586,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,063,200.00","تم السداد 1,063,200.00","تم السداد 1,063,200.00","تم السداد 797,400.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3987000,البنك الأهلي المصري,17/12/2024,0.586,OKC0394,19-Dec-24
شادي حسين إسماعيل القاضي,3680182493,495,OKC-000395,5525000,0.6231,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,105,000.00","تم السداد 1,105,000.00","تم السداد 1,105,000.00","تم السداد 828,750.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4143750,البنك الأهلي المصري,27/01/2025,0.6231,OKC0395,8-Jan-25
شادي فاروق صبحي الجمل,4810043084,496,OKC-000396,3982000,0.6206,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 796,400.00","تم السداد 796,400.00","تم السداد 796,400.00","تم السداد 597,300.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2986500,البنك الأهلي المصري,02/01/2025,0.6206,OKC0396,19-Jan-25
أدهم عادل صلاح محمود,1694126197,497,OKC-000397,6234000,0.6867,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,246,800.00","تم السداد 1,246,800.00","تم السداد 1,246,800.00","تم السداد 935,100.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4675500,البنك الأهلي المصري,09/01/2025,0.6867,OKC0397,21-Dec-24
ماهر كمال مصطفى سالم,5948553783,498,OKC-000398,6022000,0.6453,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,204,400.00","تم السداد 1,204,400.00","تم السداد 1,204,400.00","تم السداد 903,300.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4516500,البنك الأهلي المصري,01/02/2025,0.6453,OKC0398,18-Jan-25
هاني عبدالرحمن إسماعيل المصري,2474845642,499,OKC-000399,5311000,0.6141,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,062,200.00","تم السداد 1,062,200.00","تم السداد 1,062,200.00","تم السداد 796,650.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3983250,البنك الأهلي المصري,24/12/2024,0.6141,OKC0399,21-Jan-25
شريف صبحي إسماعيل البدري,7262401582,500,OKC-000400,4566000,0.6428,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 913,200.00","تم السداد 913,200.00","تم السداد 913,200.00","تم السداد 684,900.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3424500,البنك الأهلي المصري,01/01/2025,0.6428,OKC0400,16-Dec-24
عبدالرحمن حسين شوقي يونس,7549954948,501,OKC-000401,5890000,0.6213,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,178,000.00","تم السداد 1,178,000.00","تم السداد 1,178,000.00","تم السداد 883,500.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4417500,البنك الأهلي المصري,23/01/2025,0.6213,OKC0401,31-Jan-25
إبراهيم عاطف مختار السيد,1453712009,502,OKC-000402,4223000,0.6333,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 844,600.00","تم السداد 844,600.00","تم السداد 844,600.00","تم السداد 633,450.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3167250,البنك الأهلي المصري,27/12/2024,0.6333,OKC0402,17-Jan-25
زياد حسين أحمد حبيب,8384931822,503,OKC-000403,5137000,0.6795,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,027,400.00","تم السداد 1,027,400.00","تم السداد 1,027,400.00","تم السداد 770,550.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3852750,البنك الأهلي المصري,02/01/2025,0.6795,OKC0403,6-Jan-25
ياسين صبري جابر المنشاوي,5037346584,504,OKC-000404,4873000,0.6488,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 974,600.00","تم السداد 974,600.00","تم السداد 974,600.00","تم السداد 730,950.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3654750,البنك الأهلي المصري,16/01/2025,0.6488,OKC0404,31-Dec-24
معتز أحمد سمير الدمرداش,2941640535,505,OKC-000405,6887000,0.6517,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,377,400.00","تم السداد 1,377,400.00","تم السداد 1,377,400.00","تم السداد 1,033,050.00",غير مستحقة,غير مستحقة,غير مستحقة,0,5165250,البنك الأهلي المصري,23/01/2025,0.6517,OKC0405,17-Jan-25
إبراهيم رشاد سعيد حسن,5126965944,506,OKC-000406,3904000,0.6029,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 780,800.00","تم السداد 780,800.00","تم السداد 780,800.00","تم السداد 585,600.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2928000,البنك الأهلي المصري,06/01/2025,0.6029,OKC0406,7-Jan-25
وائل مصطفى رشاد سليمان,7729666010,507,OKC-000407,5612000,0.6624,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,122,400.00","تم السداد 1,122,400.00","تم السداد 1,122,400.00","تم السداد 841,800.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4209000,البنك الأهلي المصري,13/02/2025,0.6624,OKC0407,9-Feb-25
حازم حسن أحمد النحاس,2581434578,508,OKC-000408,3906000,0.6695,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 781,200.00","تم السداد 781,200.00","تم السداد 781,200.00","تم السداد 585,900.00",غير مستحقة,غير مستحقة,غير مستحقة,0,2929500,البنك الأهلي المصري,30/12/2024,0.6695,OKC0408,5-Feb-25
شادي عادل حمدي فهمي,8263741425,509,OKC-000409,5618000,0.6634,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,123,600.00","تم السداد 1,123,600.00","تم السداد 1,123,600.00","تم السداد 842,700.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4213500,البنك الأهلي المصري,19/02/2025,0.6634,OKC0409,21-Jan-25
محمود كمال نبيل مصطفى,7343863355,510,OKC-000410,6146000,0.6461,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,229,200.00","تم السداد 1,229,200.00","تم السداد 1,229,200.00","تم السداد 921,900.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4609500,البنك الأهلي المصري,19/02/2025,0.6461,OKC0410,13-Feb-25
رؤوف لطفي محمد سالم,4230940948,511,OKC-000411,5795000,0.6085,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,159,000.00","تم السداد 1,159,000.00","تم السداد 1,159,000.00","تم السداد 869,250.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4346250,البنك الأهلي المصري,08/02/2025,0.6085,OKC0411,8-Jan-25
وائل إسماعيل حسن البنا,3931967388,512,OKC-000412,6027000,0.6449,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,205,400.00","تم السداد 1,205,400.00","تم السداد 1,205,400.00","تم السداد 904,050.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4520250,البنك الأهلي المصري,01/01/2025,0.6449,OKC0412,22-Jan-25
رامي فاروق سمير حسين,9579568792,513,OKC-000413,6151000,0.6874,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,230,200.00","تم السداد 1,230,200.00","تم السداد 1,230,200.00","تم السداد 922,650.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4613250,البنك الأهلي المصري,02/02/2025,0.6874,OKC0413,23-Jan-25
جورج كمال صبري مصطفى,5060237199,514,OKC-000414,6385000,0.6136,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,277,000.00","تم السداد 1,277,000.00","تم السداد 1,277,000.00","تم السداد 957,750.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4788750,البنك الأهلي المصري,18/01/2025,0.6136,OKC0414,18-Jan-25
كريم صبحي فتحي الزيات,3329501060,515,OKC-000415,6940000,0.6974,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,388,000.00","تم السداد 1,388,000.00","تم السداد 1,388,000.00","تم السداد 1,041,000.00",غير مستحقة,غير مستحقة,غير مستحقة,0,5205000,البنك الأهلي المصري,21/02/2025,0.6974,OKC0415,4-Feb-25
كريم عصام فؤاد المنشاوي,4586945471,516,OKC-000416,4648000,0.6481,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 929,600.00","تم السداد 929,600.00","تم السداد 929,600.00","تم السداد 697,200.00",غير مستحقة,غير مستحقة,غير مستحقة,0,3486000,البنك الأهلي المصري,02/02/2025,0.6481,OKC0416,15-Jan-25
إبراهيم صبحي إبراهيم رمضان,5261939403,517,OKC-000417,5666000,0.6409,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,133,200.00","تم السداد 1,133,200.00","تم السداد 1,133,200.00","تم السداد 849,900.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4249500,البنك الأهلي المصري,24/01/2025,0.6409,OKC0417,16-Jan-25
مينا صبحي مصطفى الوكيل,2870791486,518,OKC-000418,5812000,0.6843,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,162,400.00","تم السداد 1,162,400.00","تم السداد 1,162,400.00","تم السداد 871,800.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4359000,البنك الأهلي المصري,30/01/2025,0.6843,OKC0418,31-Jan-25
مروان أحمد حسن مبارك,5644653193,519,OKC-000419,6443000,0.6732,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,288,600.00","تم السداد 1,288,600.00","تم السداد 1,288,600.00","تم السداد 966,450.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4832250,البنك الأهلي المصري,18/01/2025,0.6732,OKC0419,17-Feb-25
مجدي حسين حسن الدسوقي,3781054497,520,OKC-000420,6286000,0.5983,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,257,200.00","تم السداد 1,257,200.00","تم السداد 1,257,200.00","تم السداد 942,900.00",غير مستحقة,غير مستحقة,غير مستحقة,0,4714500,البنك الأهلي المصري,21/01/2025,0.5983,OKC0420,3-Feb-25
