اسم العميل,رقم الهوية,رقم الوحدة,كود الوحدة,سعر الوحدة,نسبة الانجاز من الاستشاري الهندسي,جدول الدفعات,الدفعة 1,الدفعة 2,الدفعة3,الدفعة 4,الدفعة 5,الدفعة 6,الدفعة 7,مجموع الدفعات المستحقة,مجموع الدفعات المدفوعة,البنك,تاريخ عقد البيع,POC,رقم عقد البيع,Date
سامح جمال سمير عبدالحميد,7813905081,409,409-villa,3294000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 658,800.00","تم السداد 658,800.00","تم السداد 658,800.00","تم السداد 494,100.00","تم السداد 494,100.00","تم السداد 164,700.00","164,700.00",164700,3129300,بنك مصر,31-Jul-21,1,DLM0309,27-Aug-21
بيشوي كمال صلاح المرسي,2312707168,410,410-villa,3669000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 733,800.00","تم السداد 733,800.00","تم السداد 733,800.00","تم السداد 550,350.00","تم السداد 550,350.00","تم السداد 183,450.00","183,450.00",183450,3485550,بنك مصر,20-Sep-21,1,DLM0310,5-Aug-21
شريف مصطفى سعيد عبدالرازق,6194826128,411,411-villa,4796000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 959,200.00","تم السداد 959,200.00","تم السداد 959,200.00","تم السداد 719,400.00","تم السداد 719,400.00","تم السداد 239,800.00","239,800.00",239800,4556200,بنك مصر,11-Sep-21,1,DLM0311,7-Aug-21
محمد كمال حمدي حسين,8458628765,412,412-villa,5864000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,172,800.00","تم السداد 1,172,800.00","تم السداد 1,172,800.00","تم السداد 879,600.00","تم السداد 879,600.00","تم السداد 293,200.00","293,200.00",293200,5570800,EGBANK - البنك المصري الخليجي,26-Aug-21,1,DLM0312,11-Aug-21
حسام عادل سيد إبراهيم,4356391108,413,413-villa,4541000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 908,200.00","تم السداد 908,200.00","تم السداد 908,200.00","تم السداد 681,150.00","تم السداد 681,150.00","تم السداد 227,050.00","227,050.00",227050,4313950,بنك مصر,26-Aug-21,1,DLM0313,20-Aug-21
سامي حمدي طارق الزيني,5201111141,414,414-villa,3412000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 682,400.00","تم السداد 682,400.00","تم السداد 682,400.00","تم السداد 511,800.00","تم السداد 511,800.00","تم السداد 170,600.00","170,600.00",170600,3241400,EGBANK - البنك المصري الخليجي,27-Aug-21,1,DLM0314,16-Aug-21
عبدالرحمن علي فتحي السمان,6328370099,415,415-villa,4731000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 946,200.00","تم السداد 946,200.00","تم السداد 946,200.00","تم السداد 709,650.00","تم السداد 709,650.00","تم السداد 236,550.00","236,550.00",236550,4494450,EGBANK - البنك المصري الخليجي,27-Sep-21,1,DLM0315,15-Aug-21
عبدالرحمن إسماعيل مجدي القناوي,2316281535,416,416-villa,4777000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 955,400.00","تم السداد 955,400.00","تم السداد 955,400.00","تم السداد 716,550.00","تم السداد 716,550.00","تم السداد 238,850.00","238,850.00",238850,4538150,بنك مصر,16-Sep-21,1,DLM0316,24-Aug-21
عمرو علي صبحي الحداد,9564829047,417,417-villa,5080000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,016,000.00","تم السداد 1,016,000.00","تم السداد 1,016,000.00","تم السداد 762,000.00","تم السداد 762,000.00","تم السداد 254,000.00","254,000.00",254000,4826000,EGBANK - البنك المصري الخليجي,20-Sep-21,1,DLM0317,7-Aug-21
حسام فتحي أحمد عبداللطيف,8724467738,418,418-villa,4923000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 984,600.00","تم السداد 984,600.00","تم السداد 984,600.00","تم السداد 738,450.00","تم السداد 738,450.00","تم السداد 246,150.00","246,150.00",246150,4676850,بنك القاهرة,21-Aug-21,1,DLM0318,4-Sep-21
أدهم فتحي فاروق عبدالمجيد,2606226592,419,419-villa,5389000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,077,800.00","تم السداد 1,077,800.00","تم السداد 1,077,800.00","تم السداد 808,350.00","تم السداد 808,350.00","تم السداد 269,450.00","269,450.00",269450,5119550,بنك مصر,5-Sep-21,1,DLM0319,21-Aug-21
باسم رمضان صبحي العشري,8977552519,420,420-villa,4585000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 917,000.00","تم السداد 917,000.00","تم السداد 917,000.00","تم السداد 687,750.00","تم السداد 687,750.00","تم السداد 229,250.00","229,250.00",229250,4355750,كريدي أجريكول مصر,31-Aug-21,1,DLM0320,26-Sep-21
وليد صلاح شوقي الحداد,2399078422,421,421-villa,4924000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 984,800.00","تم السداد 984,800.00","تم السداد 984,800.00","تم السداد 738,600.00","تم السداد 738,600.00","تم السداد 246,200.00","246,200.00",246200,4677800,البنك التجاري الدولي CIB,16-Aug-21,1,DLM0321,12-Aug-21
علاء علي مصطفى علي,9972023951,422,422-villa,4698000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 939,600.00","تم السداد 939,600.00","تم السداد 939,600.00","تم السداد 704,700.00","تم السداد 704,700.00","تم السداد 234,900.00","234,900.00",234900,4463100,بنك مصر,5-Sep-21,1,DLM0322,10-Sep-21
وليد رجب إبراهيم سليمان,4917271015,423,423-villa,4811000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 962,200.00","تم السداد 962,200.00","تم السداد 962,200.00","تم السداد 721,650.00","تم السداد 721,650.00","تم السداد 240,550.00","240,550.00",240550,4570450,البنك التجاري الدولي CIB,7-Sep-21,1,DLM0323,17-Aug-21
سامح فتحي رشاد الجمل,2433023368,424,424-villa,5277000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,055,400.00","تم السداد 1,055,400.00","تم السداد 1,055,400.00","تم السداد 791,550.00","تم السداد 791,550.00","تم السداد 263,850.00","263,850.00",263850,5013150,البنك الأهلي المصري,18-Sep-21,1,DLM0324,24-Aug-21
عبدالرحمن عاطف جمال الرفاعي,2408616618,425,425-villa,4995000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 999,000.00","تم السداد 999,000.00","تم السداد 999,000.00","تم السداد 749,250.00","تم السداد 749,250.00","تم السداد 249,750.00","249,750.00",249750,4745250,بنك مصر,31-Jul-21,1,DLM0325,3-Sep-21
رامي سعيد علي الشرقاوي,2031304229,426,426-villa,3638000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 727,600.00","تم السداد 727,600.00","تم السداد 727,600.00","تم السداد 545,700.00","تم السداد 545,700.00","تم السداد 181,900.00","181,900.00",181900,3456100,البنك التجاري الدولي CIB,10-Sep-21,1,DLM0326,11-Sep-21
علاء فؤاد رجب شاكر,4829688038,427,427-villa,3537000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 707,400.00","تم السداد 707,400.00","تم السداد 707,400.00","تم السداد 530,550.00","تم السداد 530,550.00","تم السداد 176,850.00","176,850.00",176850,3360150,بنك مصر,4-Oct-21,1,DLM0327,10-Sep-21
ماجد جمال كمال السعدني,8216142253,428,428-villa,4626000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 925,200.00","تم السداد 925,200.00","تم السداد 925,200.00","تم السداد 693,900.00","تم السداد 693,900.00","تم السداد 231,300.00","231,300.00",231300,4394700,EGBANK - البنك المصري الخليجي,4-Aug-21,1,DLM0328,15-Aug-21
مجدي صبحي فتحي الإسكندراني,7959712146,429,429-villa,3746000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 749,200.00","تم السداد 749,200.00","تم السداد 749,200.00","تم السداد 561,900.00","تم السداد 561,900.00","تم السداد 187,300.00","187,300.00",187300,3558700,البنك الأهلي المصري,9-Aug-21,1,DLM0329,16-Sep-21
حسام شوقي عادل عبدالفتاح,1375078254,430,430-villa,4867000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 973,400.00","تم السداد 973,400.00","تم السداد 973,400.00","تم السداد 730,050.00","تم السداد 730,050.00","تم السداد 243,350.00","243,350.00",243350,4623650,البنك التجاري الدولي CIB,5-Sep-21,1,DLM0330,17-Aug-21
ياسين أحمد سليمان الحداد,4783719961,431,431-villa,4934000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 986,800.00","تم السداد 986,800.00","تم السداد 986,800.00","تم السداد 740,100.00","تم السداد 740,100.00","تم السداد 246,700.00","246,700.00",246700,4687300,EGBANK - البنك المصري الخليجي,20-Sep-21,1,DLM0331,7-Sep-21
كريم حمدي علي خليل,6057947109,432,432-villa,5089000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,017,800.00","تم السداد 1,017,800.00","تم السداد 1,017,800.00","تم السداد 763,350.00","تم السداد 763,350.00","تم السداد 254,450.00","254,450.00",254450,4834550,البنك الأهلي المصري,8-Oct-21,1,DLM0332,19-Oct-21
محمد سيد يوسف صلاح,1254457184,433,433-villa,4845000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 969,000.00","تم السداد 969,000.00","تم السداد 969,000.00","تم السداد 726,750.00","تم السداد 726,750.00","تم السداد 242,250.00","242,250.00",242250,4602750,EGBANK - البنك المصري الخليجي,23-Sep-21,1,DLM0333,8-Aug-21
حسن محمد فؤاد صادق,8379645722,434,434-villa,6400000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,280,000.00","تم السداد 1,280,000.00","تم السداد 1,280,000.00","تم السداد 960,000.00","تم السداد 960,000.00","تم السداد 320,000.00","تم السداد 320,000.00",0,6400000,كاش,12-Sep-21,1,DLM0334,19-Aug-21
أشرف سمير رمضان النجار,3089747154,435,435-villa,5092000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,018,400.00","تم السداد 1,018,400.00","تم السداد 1,018,400.00","تم السداد 763,800.00","تم السداد 763,800.00","تم السداد 254,600.00","254,600.00",254600,4837400,البنك التجاري الدولي CIB,1-Aug-21,1,DLM0335,16-Aug-21
كريم عبدالرحمن حسين داود,2074885548,436,436-villa,4485000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 897,000.00","تم السداد 897,000.00","تم السداد 897,000.00","تم السداد 672,750.00","تم السداد 672,750.00","تم السداد 224,250.00","224,250.00",224250,4260750,بنك القاهرة,17-Aug-21,1,DLM0336,25-Aug-21
باسم عبدالرحمن سعيد عبدالعال,9341673266,437,437-villa,3396000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 679,200.00","تم السداد 679,200.00","تم السداد 679,200.00","تم السداد 509,400.00","تم السداد 509,400.00","تم السداد 169,800.00","169,800.00",169800,3226200,بنك القاهرة,9-Aug-21,1,DLM0337,2-Sep-21
عمرو رشاد صبري عبدالمجيد,2076333194,438,438-villa,6016000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,203,200.00","تم السداد 1,203,200.00","تم السداد 1,203,200.00","تم السداد 902,400.00","تم السداد 902,400.00","تم السداد 300,800.00","300,800.00",300800,5715200,بنك مصر,7-Jan-22,1,DLM0338,26-Dec-21
كريم عصام إبراهيم الوكيل,3892796367,439,439-villa,4886000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 977,200.00","تم السداد 977,200.00","تم السداد 977,200.00","تم السداد 732,900.00","تم السداد 732,900.00","تم السداد 244,300.00","244,300.00",244300,4641700,البنك الأهلي المصري,31-Aug-21,1,DLM0339,12-Sep-21
هشام خالد كمال حسن,7056241083,440,440-villa,5132000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,026,400.00","تم السداد 1,026,400.00","تم السداد 1,026,400.00","تم السداد 769,800.00","تم السداد 769,800.00","تم السداد 256,600.00","256,600.00",256600,4875400,البنك الأهلي المصري,9-Aug-21,1,DLM0340,28-Aug-21
رامز محمود سعيد القاضي,5134519959,441,441-villa,3507000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 701,400.00","تم السداد 701,400.00","تم السداد 701,400.00","تم السداد 526,050.00","تم السداد 526,050.00","175,350.00","175,350.00",350700,3156300,البنك الأهلي المصري,5-Aug-21,1,DLM0341,23-Aug-21
ماهر مجدي كمال القاضي,3151667103,442,442-villa,4744000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 948,800.00","تم السداد 948,800.00","تم السداد 948,800.00","تم السداد 711,600.00","تم السداد 711,600.00","تم السداد 237,200.00","237,200.00",237200,4506800,البنك الأهلي المصري,26-Aug-21,1,DLM0342,23-Aug-21
حازم نبيل يوسف عوض,8007119983,443,443-villa,4977000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 995,400.00","تم السداد 995,400.00","تم السداد 995,400.00","تم السداد 746,550.00","تم السداد 746,550.00","تم السداد 248,850.00","248,850.00",248850,4728150,البنك الأهلي المصري,14-Sep-21,1,DLM0343,10-Aug-21
إبراهيم مجدي لطفي الجمل,4183583439,444,444-villa,4617000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 923,400.00","تم السداد 923,400.00","تم السداد 923,400.00","تم السداد 692,550.00","تم السداد 692,550.00","تم السداد 230,850.00","230,850.00",230850,4386150,البنك الأهلي المصري,28-Jul-21,1,DLM0344,11-Aug-21
مروان مصطفى أحمد بدوي,9701575916,445,445-villa,5744000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,148,800.00","تم السداد 1,148,800.00","تم السداد 1,148,800.00","تم السداد 861,600.00","تم السداد 861,600.00","تم السداد 287,200.00","تم السداد 287,200.00",0,5744000,البنك العربي الأفريقي الدولي,14-Aug-21,1,DLM0345,2-Sep-21
عمرو رشاد مصطفى أمين,7621904010,446,446-villa,4573000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 914,600.00","تم السداد 914,600.00","تم السداد 914,600.00","تم السداد 685,950.00","تم السداد 685,950.00","تم السداد 228,650.00","تم السداد 228,650.00",0,4573000,البنك العربي الأفريقي الدولي,31-Jul-21,1,DLM0346,29-Aug-21
كريم أحمد حسن الجندي,1156300158,447,447-villa,4490000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 898,000.00","تم السداد 898,000.00","تم السداد 898,000.00","تم السداد 673,500.00","تم السداد 673,500.00","تم السداد 224,500.00","224,500.00",224500,4265500,البنك الأهلي المصري,10-Aug-21,1,DLM0347,9-Aug-21
فادي سيد حسين منصور,1621829685,448,448-villa,5052000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,010,400.00","تم السداد 1,010,400.00","تم السداد 1,010,400.00","تم السداد 757,800.00","تم السداد 757,800.00","تم السداد 252,600.00","252,600.00",252600,4799400,البنك الأهلي المصري,14-Sep-21,1,DLM0348,13-Sep-21
مروان فتحي نبيل العشري,2747409746,449,449-villa,5039000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,007,800.00","تم السداد 1,007,800.00","تم السداد 1,007,800.00","تم السداد 755,850.00","تم السداد 755,850.00","تم السداد 251,950.00","251,950.00",251950,4787050,البنك الأهلي المصري,13-Aug-21,1,DLM0349,27-Aug-21
هاني جابر رشاد عبدالحميد,2645769069,450,450-villa,4768000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 953,600.00","تم السداد 953,600.00","تم السداد 953,600.00","تم السداد 715,200.00","تم السداد 715,200.00","تم السداد 238,400.00","238,400.00",238400,4529600,البنك الأهلي المصري,27-Aug-21,1,DLM0350,10-Aug-21
أيمن إبراهيم حسن الإسكندراني,9132654553,451,451-villa,5284000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,056,800.00","تم السداد 1,056,800.00","تم السداد 1,056,800.00","تم السداد 792,600.00","تم السداد 792,600.00","تم السداد 264,200.00","264,200.00",264200,5019800,البنك الأهلي المصري,2-Aug-21,1,DLM0351,9-Aug-21
ماهر رجب شوقي النجار,7838057416,452,452-villa,4975000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 995,000.00","تم السداد 995,000.00","تم السداد 995,000.00","تم السداد 746,250.00","تم السداد 746,250.00","تم السداد 248,750.00","248,750.00",248750,4726250,البنك التجاري الدولي CIB,27-Aug-21,1,DLM0352,26-Aug-21
كريم عبدالله حمدي السوهاجي,9251287085,453,453-villa,4465000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 893,000.00","تم السداد 893,000.00","تم السداد 893,000.00","تم السداد 669,750.00","تم السداد 669,750.00","تم السداد 223,250.00","223,250.00",223250,4241750,البنك التجاري الدولي CIB,2-Oct-21,1,DLM0353,24-Aug-21
مروان فاروق صلاح البدري,7641269013,454,454-villa,4896000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 979,200.00","تم السداد 979,200.00","تم السداد 979,200.00","تم السداد 734,400.00","تم السداد 734,400.00","تم السداد 244,800.00","244,800.00",244800,4651200,البنك التجاري الدولي CIB,5-Sep-21,1,DLM0354,22-Aug-21
وائل مصطفى صبحي الجمل,1755951391,455,455-villa,4535000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 907,000.00","تم السداد 907,000.00","تم السداد 907,000.00","تم السداد 680,250.00","تم السداد 680,250.00","تم السداد 226,750.00","226,750.00",226750,4308250,البنك الأهلي المصري,2-Sep-21,1,DLM0355,12-Aug-21
شريف جابر فتحي عبدالمجيد,5147070429,456,456-villa,5737000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,147,400.00","تم السداد 1,147,400.00","تم السداد 1,147,400.00","تم السداد 860,550.00","تم السداد 860,550.00","تم السداد 286,850.00","286,850.00",286850,5450150,البنك التجاري الدولي CIB,24-Sep-21,1,DLM0356,9-Sep-21
ماهر حسن عبدالله السيد,7089154196,457,457-villa,4697000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 939,400.00","تم السداد 939,400.00","تم السداد 939,400.00","تم السداد 704,550.00","تم السداد 704,550.00","تم السداد 234,850.00","234,850.00",234850,4462150,بنك مصر,24-Aug-21,1,DLM0357,4-Sep-21
خالد رشاد عصام عبدالحليم,7829114557,458,458-villa,6058000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,211,600.00","تم السداد 1,211,600.00","تم السداد 1,211,600.00","تم السداد 908,700.00","تم السداد 908,700.00","تم السداد 302,900.00","302,900.00",302900,5755100,بنك مصر,15-Sep-21,1,DLM0358,13-Sep-21
ياسين جابر سعيد المنياوي,2350182523,459,459-villa,5083000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,016,600.00","تم السداد 1,016,600.00","تم السداد 1,016,600.00","تم السداد 762,450.00","تم السداد 762,450.00","تم السداد 254,150.00","254,150.00",254150,4828850,بنك مصر,2-Aug-21,1,DLM0359,16-Sep-21
إسلام شوقي صبري عبدالفتاح,6647008152,460,460-villa,5088000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,017,600.00","تم السداد 1,017,600.00","تم السداد 1,017,600.00","تم السداد 763,200.00","تم السداد 763,200.00","تم السداد 254,400.00","254,400.00",254400,4833600,بنك مصر,25-Aug-21,1,DLM0360,7-Sep-21
عمرو رشاد عبدالرحمن عبدالحليم,3763510828,461,461-villa,4782000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 956,400.00","تم السداد 956,400.00","تم السداد 956,400.00","تم السداد 717,300.00","تم السداد 717,300.00","تم السداد 239,100.00","239,100.00",239100,4542900,البنك التجاري الدولي CIB,18-Aug-21,1,DLM0361,5-Sep-21
عمرو رمضان مصطفى العطار,8762696879,462,462-villa,5060000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,012,000.00","تم السداد 1,012,000.00","تم السداد 1,012,000.00","تم السداد 759,000.00","تم السداد 759,000.00","تم السداد 253,000.00","253,000.00",253000,4807000,البنك التجاري الدولي CIB,30-Aug-21,1,DLM0362,15-Aug-21
حسام إبراهيم عبدالرحمن النجار,4631731932,463,463-villa,5422000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,084,400.00","تم السداد 1,084,400.00","تم السداد 1,084,400.00","تم السداد 813,300.00","تم السداد 813,300.00","تم السداد 271,100.00","271,100.00",271100,5150900,البنك التجاري الدولي CIB,21-Aug-21,1,DLM0363,10-Sep-21
حسن سليمان طارق المصري,2276279131,464,464-villa,5167000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,033,400.00","تم السداد 1,033,400.00","تم السداد 1,033,400.00","تم السداد 775,050.00","تم السداد 775,050.00","تم السداد 258,350.00","258,350.00",258350,4908650,البنك التجاري الدولي CIB,1-Aug-21,1,DLM0364,22-Aug-21
إبراهيم مختار كمال جابر,8086139827,465,465-villa,5072000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,014,400.00","تم السداد 1,014,400.00","تم السداد 1,014,400.00","تم السداد 760,800.00","تم السداد 760,800.00","تم السداد 253,600.00","253,600.00",253600,4818400,البنك التجاري الدولي CIB,28-Aug-21,1,DLM0365,5-Sep-21
ياسين مجدي رجب الشرقاوي,5387759487,466,466-villa,5211000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,042,200.00","تم السداد 1,042,200.00","تم السداد 1,042,200.00","تم السداد 781,650.00","تم السداد 781,650.00","تم السداد 260,550.00","260,550.00",260550,4950450,بنك مصر,24-Aug-21,1,DLM0366,17-Aug-21
إبراهيم رجب صبري المنشاوي,2970202673,467,467-villa,4842000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 968,400.00","تم السداد 968,400.00","تم السداد 968,400.00","تم السداد 726,300.00","تم السداد 726,300.00","تم السداد 242,100.00","242,100.00",242100,4599900,البنك التجاري الدولي CIB,11-Aug-21,1,DLM0367,10-Sep-21
حسن عادل محمد حسن,4098696899,468,468-villa,4596000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 919,200.00","تم السداد 919,200.00","تم السداد 919,200.00","تم السداد 689,400.00","تم السداد 689,400.00","تم السداد 229,800.00","229,800.00",229800,4366200,البنك التجاري الدولي CIB,19-Sep-21,1,DLM0368,22-Aug-21
باسم فتحي محمد السمان,9467701627,469,469-villa,5161000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,032,200.00","تم السداد 1,032,200.00","تم السداد 1,032,200.00","تم السداد 774,150.00","تم السداد 774,150.00","تم السداد 258,050.00","258,050.00",258050,4902950,البنك التجاري الدولي CIB,24-Sep-21,1,DLM0369,11-Sep-21
طارق محمد عاطف أمين,8569815054,470,470-villa,4659000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 931,800.00","تم السداد 931,800.00","تم السداد 931,800.00","تم السداد 698,850.00","تم السداد 698,850.00","تم السداد 232,950.00","232,950.00",232950,4426050,البنك التجاري الدولي CIB,17-Sep-21,1,DLM0370,14-Aug-21
شادي إسماعيل سليمان يونس,7304261682,471,471-villa,4676000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 935,200.00","تم السداد 935,200.00","تم السداد 935,200.00","تم السداد 701,400.00","تم السداد 701,400.00","تم السداد 233,800.00","233,800.00",233800,4442200,البنك التجاري الدولي CIB,14-Sep-21,1,DLM0371,19-Aug-21
أدهم فتحي شوقي عبدالحميد,5152204021,472,472-villa,5689000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,137,800.00","تم السداد 1,137,800.00","تم السداد 1,137,800.00","تم السداد 853,350.00","تم السداد 853,350.00","تم السداد 284,450.00","284,450.00",284450,5404550,بنك مصر,3-Aug-21,1,DLM0372,8-Sep-21
نادر محمود فتحي حجازي,6133154790,473,473-villa,3716000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 743,200.00","تم السداد 743,200.00","تم السداد 743,200.00","تم السداد 557,400.00","تم السداد 557,400.00","تم السداد 185,800.00","185,800.00",185800,3530200,بنك مصر,20-Sep-21,1,DLM0373,9-Sep-21
حسين رجب شوقي صادق,7591593594,474,474-villa,5271000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,054,200.00","تم السداد 1,054,200.00","تم السداد 1,054,200.00","تم السداد 790,650.00","تم السداد 790,650.00","تم السداد 263,550.00","263,550.00",263550,5007450,بنك مصر,30-Aug-21,1,DLM0374,6-Sep-21
نادر فؤاد عاطف مصطفى,2687801535,475,475-villa,4251000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 850,200.00","تم السداد 850,200.00","تم السداد 850,200.00","تم السداد 637,650.00","تم السداد 637,650.00","تم السداد 212,550.00","212,550.00",212550,4038450,EGBANK - البنك المصري الخليجي,2-Aug-21,1,DLM0375,7-Sep-21
ماهر فتحي خالد العشري,4894162513,476,476-villa,4623000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 924,600.00","تم السداد 924,600.00","تم السداد 924,600.00","تم السداد 693,450.00","تم السداد 693,450.00","تم السداد 231,150.00","231,150.00",231150,4391850,البنك الأهلي المصري,24-Aug-21,1,DLM0376,20-Sep-21
هاني جمال فؤاد الشربيني,2758464793,477,477-villa,6261000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,252,200.00","تم السداد 1,252,200.00","تم السداد 1,252,200.00","تم السداد 939,150.00","تم السداد 939,150.00","تم السداد 313,050.00","313,050.00",313050,5947950,البنك الأهلي المصري,10-Sep-21,1,DLM0377,29-Aug-21
أدهم سعيد كمال السمان,7278433485,478,478-villa,5983000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,196,600.00","تم السداد 1,196,600.00","تم السداد 1,196,600.00","تم السداد 897,450.00","تم السداد 897,450.00","تم السداد 299,150.00","299,150.00",299150,5683850,البنك الأهلي المصري,13-Sep-21,1,DLM0378,15-Sep-21
مينا إسماعيل رمضان مصطفى,4907477664,479,479-villa,3750000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 750,000.00","تم السداد 750,000.00","تم السداد 750,000.00","تم السداد 562,500.00","تم السداد 562,500.00","تم السداد 187,500.00","187,500.00",187500,3562500,البنك الأهلي المصري,5-Aug-21,1,DLM0379,17-Sep-21
عبدالله رمضان سعيد حبيب,6835224731,480,480-villa,3406000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 681,200.00","تم السداد 681,200.00","تم السداد 681,200.00","تم السداد 510,900.00","تم السداد 510,900.00","تم السداد 170,300.00","170,300.00",170300,3235700,كريدي أجريكول مصر,21-Aug-21,1,DLM0380,12-Aug-21
ماجد إبراهيم أحمد مبارك,7924588408,481,481-villa,4566000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 913,200.00","تم السداد 913,200.00","تم السداد 913,200.00","تم السداد 684,900.00","تم السداد 684,900.00","تم السداد 228,300.00","228,300.00",228300,4337700,كريدي أجريكول مصر,4-Aug-21,1,DLM0381,8-Aug-21
نادر سليمان خالد حسين,1040009743,482,482-villa,4529000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 905,800.00","تم السداد 905,800.00","تم السداد 905,800.00","تم السداد 679,350.00","تم السداد 679,350.00","تم السداد 226,450.00","226,450.00",226450,4302550,بنك القاهرة,13-Sep-21,1,DLM0382,4-Aug-21
