اسم العميل,رقم الهوية,رقم الوحدة,كود الوحدة,سعر الوحدة,نسبة الانجاز من الاستشاري الهندسي,جدول الدفعات,الدفعة 1,الدفعة 2,الدفعة3,الدفعة 4,الدفعة 5,الدفعة 6,الدفعة 7,مجموع الدفعات المستحقة,مجموع الدفعات المدفوعة,البنك,تاريخ عقد البيع,POC,رقم عقد البيع,Date
علي مجدي سليمان لطفي,2870453897,B4 - A052,Skyline - B4 - A052,7403000,0.9456,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,480,600.00","تم السداد 1,480,600.00","تم السداد 1,480,600.00","تم السداد 1,110,450.00","تم السداد 1,110,450.00","تم السداد 370,150.00",غير مستحقة,0,7032850,كاش,9-Jul-26,0.9456,SKC0268,14-Jul-26
أحمد عاطف طارق عبدالحليم,9655656948,B4 - B053,Skyline - B4 - B053,3784000,0.9585,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 756,800.00","تم السداد 756,800.00","تم السداد 756,800.00","تم السداد 567,600.00","تم السداد 567,600.00","تم السداد 189,200.00",غير مستحقة,0,3594800,بنك القاهرة,19-Nov-24,0.9585,SKC0269,24-Nov-24
هاني حسين كمال مراد,2411109123,B4 - C054,Skyline - B4 - C054,3491000,0.9526,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 698,200.00","تم السداد 698,200.00","تم السداد 698,200.00","تم السداد 523,650.00","تم السداد 523,650.00","تم السداد 174,550.00",غير مستحقة,0,3316450,بنك القاهرة,20-Oct-24,0.9526,SKC0270,20-Oct-24
علي فؤاد جابر الرفاعي,2769828324,B4 - A055,Skyline - B4 - A055,4187000,0.9587,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 837,400.00","تم السداد 837,400.00","تم السداد 837,400.00","تم السداد 628,050.00","تم السداد 628,050.00","تم السداد 209,350.00",غير مستحقة,0,3977650,بنك الإسكندرية,30-Nov-24,0.9587,SKC0271,7-Dec-24
إبراهيم فاروق خالد السمان,9154523613,B4 - B056,Skyline - B4 - B056,4229000,0.9561,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 845,800.00","تم السداد 845,800.00","تم السداد 845,800.00","تم السداد 634,350.00","تم السداد 634,350.00","تم السداد 211,450.00",غير مستحقة,0,4017550,كريدي أجريكول مصر,26-Oct-24,0.9561,SKC0272,26-Oct-24
أدهم مجدي رشاد رزق,3953544210,B4 - C057,Skyline - B4 - C057,5312000,0.945,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,062,400.00","تم السداد 1,062,400.00","تم السداد 1,062,400.00","تم السداد 796,800.00","تم السداد 796,800.00","تم السداد 265,600.00",غير مستحقة,0,5046400,كريدي أجريكول مصر,9-Nov-24,0.945,SKC0273,13-Nov-24
هاني يوسف إبراهيم السوهاجي,9509446188,B4 - A058,Skyline - B4 - A058,5412000,0.9641,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,082,400.00","تم السداد 1,082,400.00","تم السداد 1,082,400.00","تم السداد 811,800.00","تم السداد 811,800.00","تم السداد 270,600.00",غير مستحقة,0,5141400,كريدي أجريكول مصر,2-Dec-24,0.9641,SKC0274,7-Dec-24
علاء محمود حمدي يونس,7115420628,B4 - B059,Skyline - B4 - B059,6921000,0.9416,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,384,200.00","تم السداد 1,384,200.00","تم السداد 1,384,200.00","تم السداد 1,038,150.00","تم السداد 1,038,150.00","تم السداد 346,050.00",غير مستحقة,0,6574950,EGBANK - البنك المصري الخليجي,20-Nov-24,0.9416,SKC0275,22-Nov-24
عمرو طارق مجدي حسن,8153751021,B4 - C060,Skyline - B4 - C060,4560000,0.9618,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 912,000.00","تم السداد 912,000.00","تم السداد 912,000.00","تم السداد 684,000.00","تم السداد 684,000.00","تم السداد 228,000.00",غير مستحقة,0,4332000,كريدي أجريكول مصر,19-Oct-24,0.9618,SKC0276,23-Oct-24
منة جابر طارق سالم,9474249987,B4 - A061,Skyline - B4 - A061,3984000,0.9501,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 796,800.00","تم السداد 796,800.00","تم السداد 796,800.00","تم السداد 597,600.00","تم السداد 597,600.00","تم السداد 199,200.00",غير مستحقة,0,3784800,كريدي أجريكول مصر,16-Oct-24,0.9501,SKC0277,23-Oct-24
مينا صبري شوقي المنشاوي,6259444991,B4 - B062,Skyline - B4 - B062,5174000,0.9623,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,034,800.00","تم السداد 1,034,800.00","تم السداد 1,034,800.00","تم السداد 776,100.00","تم السداد 776,100.00","تم السداد 258,700.00",غير مستحقة,0,4915300,البنك الأهلي المصري,28-Nov-24,0.9623,SKC0278,29-Nov-24
وليد فاروق أحمد السوهاجي,8178905374,B4 - C063,Skyline - B4 - C063,5529000,0.9396,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,105,800.00","تم السداد 1,105,800.00","تم السداد 1,105,800.00","تم السداد 829,350.00","تم السداد 829,350.00","تم السداد 276,450.00",غير مستحقة,0,5252550,كريدي أجريكول مصر,26-Nov-24,0.9396,SKC0279,30-Nov-24
خالد صبري سيد الدسوقي,2851875620,B4 - A064,Skyline - B4 - A064,5152000,0.9247,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,030,400.00","تم السداد 1,030,400.00","تم السداد 1,030,400.00","تم السداد 772,800.00","تم السداد 772,800.00","تم السداد 257,600.00",غير مستحقة,0,4894400,كريدي أجريكول مصر,26-Oct-24,0.9247,SKC0280,29-Oct-24
زياد مختار فاروق عبدالحليم,8915609789,B4 - B065,Skyline - B4 - B065,6647000,0.9529,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,329,400.00","تم السداد 1,329,400.00","تم السداد 1,329,400.00","تم السداد 997,050.00","تم السداد 997,050.00","تم السداد 332,350.00",غير مستحقة,0,6314650,بنك مصر,12-Dec-24,0.9529,SKC0281,18-Dec-24
مصطفى إبراهيم فتحي السيد,1032219073,B4 - C066,Skyline - B4 - C066,4106000,0.9144,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 821,200.00","تم السداد 821,200.00","تم السداد 821,200.00","تم السداد 615,900.00","تم السداد 615,900.00","تم السداد 205,300.00",غير مستحقة,0,3900700,كريدي أجريكول مصر,3-Dec-24,0.9144,SKC0282,3-Dec-24
فادي فتحي محمد الشافعي,1327167067,B4 - A067,Skyline - B4 - A067,6263000,0.9456,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,252,600.00","تم السداد 1,252,600.00","تم السداد 1,252,600.00","تم السداد 939,450.00","تم السداد 939,450.00","تم السداد 313,150.00",غير مستحقة,0,5949850,EGBANK - البنك المصري الخليجي,4-Nov-24,0.9456,SKC0283,11-Nov-24
حازم يوسف جابر المرسي,1798548061,B4 - B068,Skyline - B4 - B068,4024000,0.9382,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 804,800.00","تم السداد 804,800.00","تم السداد 804,800.00","تم السداد 603,600.00","تم السداد 603,600.00","تم السداد 201,200.00",غير مستحقة,0,3822800,البنك التجاري الدولي CIB,3-Nov-24,0.9382,SKC0284,6-Nov-24
هشام رجب كمال الدمرداش,7913191187,B4 - C069,Skyline - B4 - C069,9364000,0.9266,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,872,800.00","تم السداد 1,872,800.00","تم السداد 1,872,800.00","تم السداد 1,404,600.00","تم السداد 1,404,600.00","تم السداد 468,200.00",غير مستحقة,0,8895800,EGBANK - البنك المصري الخليجي,8-Nov-24,0.9266,SKC0285,11-Nov-24
وائل إبراهيم إسماعيل العطار,1019730170,B4 - A070,Skyline - B4 - A070,5757000,0.9297,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,151,400.00","تم السداد 1,151,400.00","تم السداد 1,151,400.00","تم السداد 863,550.00","تم السداد 863,550.00","تم السداد 287,850.00",غير مستحقة,0,5469150,كريدي أجريكول مصر,4-Dec-24,0.9297,SKC0286,8-Dec-24
ياسين عصام صبحي رمضان,7727998586,B4 - B071,Skyline - B4 - B071,5006000,0.9481,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,001,200.00","تم السداد 1,001,200.00","تم السداد 1,001,200.00","تم السداد 750,900.00","تم السداد 750,900.00","تم السداد 250,300.00",غير مستحقة,0,4755700,كريدي أجريكول مصر,30-Nov-24,0.9481,SKC0287,7-Dec-24
عبير سعيد نبيل مصطفى,2799020359,B4 - C072,Skyline - B4 - C072,4689000,0.9472,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 937,800.00","تم السداد 937,800.00","تم السداد 937,800.00","تم السداد 703,350.00","تم السداد 703,350.00","تم السداد 234,450.00",غير مستحقة,0,4454550,كريدي أجريكول مصر,17-Dec-24,0.9472,SKC0288,17-Dec-24
ندى لطفي فتحي عبدالرازق,7115204574,B5 - A001,Skyline - B5 - A001,3356000,0.9556,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 671,200.00","تم السداد 671,200.00","تم السداد 671,200.00","تم السداد 503,400.00","تم السداد 503,400.00","تم السداد 167,800.00",غير مستحقة,0,3188200,البنك التجاري الدولي CIB,8-Nov-24,0.9556,SKC0289,10-Nov-24
هاجر جمال إسماعيل علي,8002264146,B5 - B002,Skyline - B5 - B002,3170000,0.9445,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 634,000.00","تم السداد 634,000.00","تم السداد 634,000.00","تم السداد 475,500.00","تم السداد 475,500.00","تم السداد 158,500.00",غير مستحقة,0,3011500,بنك مصر,28-Oct-24,0.9445,SKC0290,1-Nov-24
إسلام صبحي محمود عبدالحميد,5440333535,B5 - C003,Skyline - B5 - C003,4095000,0.9518,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 819,000.00","تم السداد 819,000.00","تم السداد 819,000.00","تم السداد 614,250.00","تم السداد 614,250.00","تم السداد 204,750.00",غير مستحقة,0,3890250,كريدي أجريكول مصر,8-Nov-24,0.9518,SKC0291,14-Nov-24
علي شوقي خالد البدري,4994084742,B5 - A004,Skyline - B5 - A004,3949000,0.9416,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 789,800.00","تم السداد 789,800.00","تم السداد 789,800.00","تم السداد 592,350.00","تم السداد 592,350.00","تم السداد 197,450.00",غير مستحقة,0,3751550,البنك الأهلي المصري,18-Nov-24,0.9416,SKC0292,18-Nov-24
ندى رشاد سيد منصور,4441413562,B5 - B005,Skyline - B5 - B005,5483000,0.9361,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,096,600.00","تم السداد 1,096,600.00","تم السداد 1,096,600.00","تم السداد 822,450.00","تم السداد 822,450.00","تم السداد 274,150.00",غير مستحقة,0,5208850,كريدي أجريكول مصر,9-Dec-24,0.9361,SKC0293,15-Dec-24
مصطفى علي إبراهيم الوكيل,1918650671,B5 - C006,Skyline - B5 - C006,7233000,0.9537,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,446,600.00","تم السداد 1,446,600.00","تم السداد 1,446,600.00","تم السداد 1,084,950.00","تم السداد 1,084,950.00","تم السداد 361,650.00",غير مستحقة,0,6871350,EGBANK - البنك المصري الخليجي,20-Nov-24,0.9537,SKC0294,26-Nov-24
رنا يوسف حسن رزق,2836804963,B5 - A007,Skyline - B5 - A007,5283000,0.9248,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,056,600.00","تم السداد 1,056,600.00","تم السداد 1,056,600.00","تم السداد 792,450.00","تم السداد 792,450.00","تم السداد 264,150.00",غير مستحقة,0,5018850,البنك التجاري الدولي CIB,7-Dec-24,0.9248,SKC0295,8-Dec-24
زياد حمدي سعيد السيد,3541152123,B5 - B008,Skyline - B5 - B008,4493000,0.9556,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 898,600.00","تم السداد 898,600.00","تم السداد 898,600.00","تم السداد 673,950.00","تم السداد 673,950.00","تم السداد 224,650.00",غير مستحقة,0,4268350,البنك التجاري الدولي CIB,10-Dec-24,0.9556,SKC0296,12-Dec-24
عمر طارق عبدالرحمن الشافعي,1410472755,B5 - C009,Skyline - B5 - C009,10060000,0.9457,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 2,012,000.00","تم السداد 2,012,000.00","تم السداد 2,012,000.00","تم السداد 1,509,000.00","تم السداد 1,509,000.00","تم السداد 503,000.00",غير مستحقة,0,9557000,البنك التجاري الدولي CIB,6-Nov-24,0.9457,SKC0297,9-Nov-24
وليد سعيد إبراهيم حسين,6799376836,B5 - A010,Skyline - B5 - A010,6486000,0.9441,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,297,200.00","تم السداد 1,297,200.00","تم السداد 1,297,200.00","تم السداد 972,900.00","تم السداد 972,900.00","تم السداد 324,300.00",غير مستحقة,0,6161700,البنك الأهلي المصري,10-Dec-24,0.9441,SKC0298,13-Dec-24
هشام عبدالرحمن إسماعيل عبدالعال,6258144853,B5 - B011,Skyline - B5 - B011,6550000,0.9404,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,310,000.00","تم السداد 1,310,000.00","تم السداد 1,310,000.00","تم السداد 982,500.00","تم السداد 982,500.00","تم السداد 327,500.00",غير مستحقة,0,6222500,بنك القاهرة,3-Dec-24,0.9404,SKC0299,8-Dec-24
رؤوف مصطفى مختار عبدالعال,5535639551,B5 - C012,Skyline - B5 - C012,4713000,0.9638,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 942,600.00","تم السداد 942,600.00","تم السداد 942,600.00","تم السداد 706,950.00","تم السداد 706,950.00","تم السداد 235,650.00",غير مستحقة,0,4477350,EGBANK - البنك المصري الخليجي,3-Dec-24,0.9638,SKC0300,8-Dec-24
معتز محمود فتحي بدوي,7826760648,B5 - A013,Skyline - B5 - A013,3634000,0.9609,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 726,800.00","تم السداد 726,800.00","تم السداد 726,800.00","تم السداد 545,100.00","تم السداد 545,100.00","تم السداد 181,700.00",غير مستحقة,0,3452300,بنك مصر,31-Dec-24,0.9609,SKC0301,5-Jan-25
شريف عبدالرحمن علي أمين,7838308741,B5 - B014,Skyline - B5 - B014,5230000,0.9282,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,046,000.00","تم السداد 1,046,000.00","تم السداد 1,046,000.00","تم السداد 784,500.00","تم السداد 784,500.00","تم السداد 261,500.00",غير مستحقة,0,4968500,البنك التجاري الدولي CIB,20-Dec-24,0.9282,SKC0302,22-Dec-24
عمر عبدالله حمدي الوكيل,4409337600,B5 - C015,Skyline - B5 - C015,7441000,0.9373,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,488,200.00","تم السداد 1,488,200.00","تم السداد 1,488,200.00","تم السداد 1,116,150.00","تم السداد 1,116,150.00","تم السداد 372,050.00",غير مستحقة,0,7068950,كريدي أجريكول مصر,1-Dec-24,0.9373,SKC0303,2-Dec-24
خالد عاطف فتحي السعدني,7083672157,B5 - A016,Skyline - B5 - A016,3976000,0.9469,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 795,200.00","تم السداد 795,200.00","تم السداد 795,200.00","تم السداد 596,400.00","تم السداد 596,400.00","تم السداد 198,800.00",غير مستحقة,0,3777200,البنك الأهلي المصري,18-Dec-24,0.9469,SKC0304,24-Dec-24
باسم حمدي عادل حسن,4731044702,B5 - B017,Skyline - B5 - B017,4353000,0.9566,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 870,600.00","تم السداد 870,600.00","تم السداد 870,600.00","تم السداد 652,950.00","تم السداد 652,950.00","تم السداد 217,650.00",غير مستحقة,0,4135350,بنك مصر,29-Nov-24,0.9566,SKC0305,1-Dec-24
حسام سيد أحمد فهمي,8065106615,B5 - C018,Skyline - B5 - C018,3758000,0.9402,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 751,600.00","تم السداد 751,600.00","تم السداد 751,600.00","تم السداد 563,700.00","تم السداد 563,700.00","تم السداد 187,900.00",غير مستحقة,0,3570100,البنك التجاري الدولي CIB,8-Dec-24,0.9402,SKC0306,14-Dec-24
حنان حمدي مختار السوهاجي,3550614813,B5 - A019,Skyline - B5 - A019,5261000,0.9546,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,052,200.00","تم السداد 1,052,200.00","تم السداد 1,052,200.00","تم السداد 789,150.00","تم السداد 789,150.00","تم السداد 263,050.00",غير مستحقة,0,4997950,البنك التجاري الدولي CIB,19-Dec-24,0.9546,SKC0307,19-Dec-24
علاء طارق نبيل حسن,8039028753,B5 - B020,Skyline - B5 - B020,4895000,0.9486,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 979,000.00","تم السداد 979,000.00","تم السداد 979,000.00","تم السداد 734,250.00","تم السداد 734,250.00","تم السداد 244,750.00",غير مستحقة,0,4650250,البنك التجاري الدولي CIB,30-Nov-24,0.9486,SKC0308,2-Dec-24
ماجد علي يوسف حسين,1244394575,B5 - C021,Skyline - B5 - C021,4789000,0.9528,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 957,800.00","تم السداد 957,800.00","تم السداد 957,800.00","تم السداد 718,350.00","تم السداد 718,350.00","تم السداد 239,450.00",غير مستحقة,0,4549550,البنك التجاري الدولي CIB,4-Dec-24,0.9528,SKC0309,11-Dec-24
سارة محمود جابر المنياوي,1299771688,B5 - A022,Skyline - B5 - A022,4930000,0.9386,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 986,000.00","تم السداد 986,000.00","تم السداد 986,000.00","تم السداد 739,500.00","تم السداد 739,500.00","تم السداد 246,500.00",غير مستحقة,0,4683500,البنك التجاري الدولي CIB,5-Jan-25,0.9386,SKC0310,7-Jan-25
شيماء سيد فتحي داود,7307061768,B5 - B023,Skyline - B5 - B023,4846000,0.9334,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 969,200.00","تم السداد 969,200.00","تم السداد 969,200.00","تم السداد 726,900.00","تم السداد 726,900.00","تم السداد 242,300.00",غير مستحقة,0,4603700,EGBANK - البنك المصري الخليجي,18-Dec-24,0.9334,SKC0311,25-Dec-24
نادر عبدالرحمن حمدي الجمل,1388282864,B5 - C024,Skyline - B5 - C024,7558000,0.951,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,511,600.00","تم السداد 1,511,600.00","تم السداد 1,511,600.00","تم السداد 1,133,700.00","تم السداد 1,133,700.00","تم السداد 377,900.00",غير مستحقة,0,7180100,البنك التجاري الدولي CIB,2-Jan-25,0.951,SKC0312,4-Jan-25
أيمن جابر مختار الشربيني,8437655327,B5 - A025,Skyline - B5 - A025,3950000,0.9374,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 790,000.00","تم السداد 790,000.00","تم السداد 790,000.00","تم السداد 592,500.00","تم السداد 592,500.00","تم السداد 197,500.00",غير مستحقة,0,3752500,البنك الأهلي المصري,9-Jan-25,0.9374,SKC0313,9-Jan-25
أحمد شوقي عبدالله مراد,4677395522,B5 - B026,Skyline - B5 - B026,5584000,0.9389,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,116,800.00","تم السداد 1,116,800.00","تم السداد 1,116,800.00","تم السداد 837,600.00","تم السداد 837,600.00","تم السداد 279,200.00",غير مستحقة,0,5304800,EGBANK - البنك المصري الخليجي,16-Dec-24,0.9389,SKC0314,21-Dec-24
شادي حسين سليمان لطفي,2126986823,B5 - C027,Skyline - B5 - C027,5465000,0.9439,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,093,000.00","تم السداد 1,093,000.00","تم السداد 1,093,000.00","تم السداد 819,750.00","تم السداد 819,750.00","تم السداد 273,250.00",غير مستحقة,0,5191750,البنك الأهلي المصري,15-Jan-25,0.9439,SKC0315,21-Jan-25
علي صبحي حسين السوهاجي,9441022552,B5 - A028,Skyline - B5 - A028,4100000,0.9421,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 820,000.00","تم السداد 820,000.00","تم السداد 820,000.00","تم السداد 615,000.00","تم السداد 615,000.00","تم السداد 205,000.00",غير مستحقة,0,3895000,البنك التجاري الدولي CIB,28-Jan-25,0.9421,SKC0316,30-Jan-25
رامز حسن مختار الجندي,1337096530,B5 - B029,Skyline - B5 - B029,4695000,0.9502,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 939,000.00","تم السداد 939,000.00","تم السداد 939,000.00","تم السداد 704,250.00","تم السداد 704,250.00","تم السداد 234,750.00",غير مستحقة,0,4460250,EGBANK - البنك المصري الخليجي,27-Dec-24,0.9502,SKC0317,29-Dec-24
كريم حسين عاطف عبدالعال,9639275663,B5 - C030,Skyline - B5 - C030,4599000,0.9483,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 919,800.00","تم السداد 919,800.00","تم السداد 919,800.00","تم السداد 689,850.00","تم السداد 689,850.00","تم السداد 229,950.00",غير مستحقة,0,4369050,البنك التجاري الدولي CIB,29-Dec-24,0.9483,SKC0318,4-Jan-25
أدهم حسين لطفي إبراهيم,3998523659,B5 - A031,Skyline - B5 - A031,4943000,0.9438,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 988,600.00","تم السداد 988,600.00","تم السداد 988,600.00","تم السداد 741,450.00","تم السداد 741,450.00","تم السداد 247,150.00",غير مستحقة,0,4695850,البنك التجاري الدولي CIB,28-Dec-24,0.9438,SKC0319,1-Jan-25
هاني جابر فاروق يونس,1652731975,B5 - B032,Skyline - B5 - B032,5405000,0.9428,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,081,000.00","تم السداد 1,081,000.00","تم السداد 1,081,000.00","تم السداد 810,750.00","تم السداد 810,750.00","تم السداد 270,250.00",غير مستحقة,0,5134750,البنك التجاري الدولي CIB,16-Dec-24,0.9428,SKC0320,16-Dec-24
باسم عبدالله محمد رمضان,2972069296,B5 - C033,Skyline - B5 - C033,4629000,0.934,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 925,800.00","تم السداد 925,800.00","تم السداد 925,800.00","تم السداد 694,350.00","تم السداد 694,350.00","تم السداد 231,450.00",غير مستحقة,0,4397550,بنك مصر,29-Dec-24,0.934,SKC0321,29-Dec-24
ياسين فتحي عاطف حبيب,3781992878,B5 - A034,Skyline - B5 - A034,6177000,0.9423,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,235,400.00","تم السداد 1,235,400.00","تم السداد 1,235,400.00","تم السداد 926,550.00","تم السداد 926,550.00","تم السداد 308,850.00",غير مستحقة,0,5868150,البنك الأهلي المصري,2-Jan-25,0.9423,SKC0322,8-Jan-25
فاطمة محمود فؤاد شاكر,2477347240,B5 - B035,Skyline - B5 - B035,5234000,0.9573,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,046,800.00","تم السداد 1,046,800.00","تم السداد 1,046,800.00","تم السداد 785,100.00","تم السداد 785,100.00","تم السداد 261,700.00",غير مستحقة,0,4972300,البنك الأهلي المصري,25-Jan-25,0.9573,SKC0323,31-Jan-25
حسام سمير نبيل عبدالفتاح,6990254193,B5 - C036,Skyline - B5 - C036,5962000,0.946,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,192,400.00","تم السداد 1,192,400.00","تم السداد 1,192,400.00","تم السداد 894,300.00","تم السداد 894,300.00","تم السداد 298,100.00",غير مستحقة,0,5663900,البنك التجاري الدولي CIB,26-Dec-24,0.946,SKC0324,2-Jan-25
سامي صبري حسن حبيب,2400041243,B5 - A037,Skyline - B5 - A037,5147000,0.9475,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,029,400.00","تم السداد 1,029,400.00","تم السداد 1,029,400.00","تم السداد 772,050.00","تم السداد 772,050.00","تم السداد 257,350.00",غير مستحقة,0,4889650,البنك التجاري الدولي CIB,27-Jan-25,0.9475,SKC0325,1-Feb-25
مروان فتحي صبري حسين,5966492163,B5 - B038,Skyline - B5 - B038,6504000,0.9477,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,300,800.00","تم السداد 1,300,800.00","تم السداد 1,300,800.00","تم السداد 975,600.00","تم السداد 975,600.00","تم السداد 325,200.00",غير مستحقة,0,6178800,البنك التجاري الدولي CIB,10-Jan-25,0.9477,SKC0326,13-Jan-25
رؤوف عصام خالد فهمي,2316832684,B5 - C039,Skyline - B5 - C039,6537000,0.9407,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,307,400.00","تم السداد 1,307,400.00","تم السداد 1,307,400.00","تم السداد 980,550.00","تم السداد 980,550.00","تم السداد 326,850.00",غير مستحقة,0,6210150,البنك التجاري الدولي CIB,19-Jan-25,0.9407,SKC0327,24-Jan-25
مصطفى إبراهيم حمدي المنياوي,6270313430,B5 - A040,Skyline - B5 - A040,10953000,0.9586,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 2,190,600.00","تم السداد 2,190,600.00","تم السداد 2,190,600.00","تم السداد 1,642,950.00","تم السداد 1,642,950.00","تم السداد 547,650.00",غير مستحقة,0,10405350,بنك مصر,10-Jan-25,0.9586,SKC0328,10-Jan-25
نور جابر علي الإسكندراني,2696506132,B5 - B041,Skyline - B5 - B041,4962000,0.9436,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 992,400.00","تم السداد 992,400.00","تم السداد 992,400.00","تم السداد 744,300.00","تم السداد 744,300.00","تم السداد 248,100.00",غير مستحقة,0,4713900,EGBANK - البنك المصري الخليجي,2-Feb-25,0.9436,SKC0329,2-Feb-25
فادي محمد عادل المصري,8885336292,B5 - C042,Skyline - B5 - C042,4555000,0.9393,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 911,000.00","تم السداد 911,000.00","تم السداد 911,000.00","تم السداد 683,250.00","تم السداد 683,250.00","تم السداد 227,750.00",غير مستحقة,0,4327250,كريدي أجريكول مصر,18-Jan-25,0.9393,SKC0330,24-Jan-25
أيمن سيد صبري سليمان,1468961699,B5 - A043,Skyline - B5 - A043,4071000,0.9694,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 814,200.00","تم السداد 814,200.00","تم السداد 814,200.00","تم السداد 610,650.00","تم السداد 610,650.00","تم السداد 203,550.00",غير مستحقة,0,3867450,بنك مصر,24-Feb-25,0.9694,SKC0331,3-Mar-25
نهى حمدي كمال صبري,7936115340,B5 - B044,Skyline - B5 - B044,5649000,0.9673,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,129,800.00","تم السداد 1,129,800.00","تم السداد 1,129,800.00","تم السداد 847,350.00","تم السداد 847,350.00","تم السداد 282,450.00",غير مستحقة,0,5366550,بنك الإسكندرية,25-Jan-25,0.9673,SKC0332,26-Jan-25
مجدي عصام شوقي مصطفى,1677355584,B5 - C045,Skyline - B5 - C045,5362000,0.9706,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,072,400.00","تم السداد 1,072,400.00","تم السداد 1,072,400.00","تم السداد 804,300.00","تم السداد 804,300.00","تم السداد 268,100.00",غير مستحقة,0,5093900,بنك مصر,27-Jan-25,0.9706,SKC0333,2-Feb-25
نهال سليمان صبحي النحاس,1415717838,B5 - A046,Skyline - B5 - A046,6024000,0.9525,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,204,800.00","تم السداد 1,204,800.00","تم السداد 1,204,800.00","تم السداد 903,600.00","تم السداد 903,600.00","تم السداد 301,200.00",غير مستحقة,0,5722800,EGBANK - البنك المصري الخليجي,2-Feb-25,0.9525,SKC0334,6-Feb-25
